Spearman	Kendall	MutualInformation
-0.39	-0.24	1.95
-0.60	-0.40	1.61
-0.03	-0.07	1.79
0.21	0.15	2.48
0.03	0.07	1.79
0.50	0.33	1.10
-0.25	-0.16	2.83
-0.52	-0.44	2.20
1.00	1.00	0.69
-0.57	-0.43	1.95
0.21	0.21	2.08
0.37	0.33	1.79
0.22	0.17	2.20
0.12	0.14	2.08
-0.33	-0.24	2.30
0.00	-0.05	1.95
0.10	0.14	2.08
1.00	1.00	0.69
0.40	0.33	1.39
0.00	-0.20	1.61
-0.14	-0.07	1.79
-0.16	-0.07	2.30
0.11	0.14	1.95
0.07	0.05	2.77
-0.01	-0.01	2.83
0.14	0.03	2.89
-0.31	-0.21	2.08
0.21	0.14	1.95
-0.27	-0.22	2.20
1.00	1.00	1.10
0.15	0.12	2.77
-0.50	-0.33	1.10
0.11	0.14	1.95
0.43	0.29	2.08
0.46	0.35	2.89
0.07	0.03	3.22
0.49	0.33	1.79
0.10	0.03	2.48
-0.09	-0.10	3.04
-0.35	-0.22	3.33
0.31	0.07	2.08
0.11	0.08	2.64
0.67	0.50	2.08
0.41	0.30	2.77
-0.16	-0.08	2.64
1.00	1.00	1.10
0.21	0.14	2.08
-0.30	-0.20	1.61
0.21	0.11	2.30
0.37	0.28	2.20
0.12	0.07	2.08
-0.35	-0.24	2.71
-0.70	-0.60	1.61
0.11	0.05	1.95
0.16	0.01	2.64
-0.50	-0.33	1.10
1.00	1.00	1.10
-0.04	0.07	2.30
0.37	0.22	2.20
0.00	0.00	1.39
0.31	0.20	1.79
0.27	0.24	2.30
-0.20	-0.20	1.61
0.38	0.26	3.04
0.20	0.16	2.30
1.00	1.00	0.69
-0.19	-0.14	2.08
-0.10	0.00	1.61
0.11	-0.05	1.95
-0.43	-0.23	2.64
0.06	0.06	3.22
-0.47	-0.32	3.14
0.86	0.71	1.95
-0.05	-0.06	2.48
0.18	0.11	3.18
0.10	0.06	2.69
-1.00	-1.00	0.69
-0.52	-0.37	2.71
-1.00	-1.00	0.69
-0.21	-0.24	2.40
0.50	0.33	1.10
-0.03	-0.07	1.79
0.44	0.35	2.40
0.65	0.45	2.40
0.50	0.33	1.95
0.77	0.60	1.79
0.50	0.33	1.10
0.21	0.14	1.95
0.11	0.02	2.40
0.29	0.21	2.08
-0.32	-0.27	2.40
-0.06	-0.08	2.77
0.15	0.08	2.56
-1.00	-1.00	1.39
0.43	0.47	1.79
0.40	0.40	1.61
0.50	0.33	1.10
0.17	0.16	2.83
0.26	0.21	2.08
0.11	0.10	3.04
1.00	1.00	1.61
0.06	0.05	2.56
0.28	0.13	2.40
0.40	0.33	1.39
-0.36	-0.26	2.71
0.23	0.06	2.20
1.00	1.00	1.10
0.28	0.18	2.71
0.80	0.67	1.39
-0.50	-0.33	1.10
0.09	0.07	1.79
-0.14	-0.10	2.94
0.07	0.00	2.20
1.00	1.00	1.39
0.19	0.14	2.08
-0.50	-0.33	1.10
-0.69	-0.50	2.08
-0.10	-0.09	2.40
0.53	0.38	2.56
1.00	1.00	0.69
-0.40	-0.33	1.39
0.09	0.07	3.26
0.60	0.33	1.39
-0.41	-0.30	2.48
0.68	0.52	1.95
-0.15	-0.11	2.94
-0.50	-0.33	1.10
-0.20	-0.20	1.79
0.60	0.40	1.61
0.24	0.16	2.30
-0.13	-0.11	2.20
0.49	0.33	1.79
0.50	0.33	1.10
0.09	0.07	1.79
0.03	0.01	2.71
0.57	0.33	1.95
-0.26	-0.21	2.08
0.50	0.40	1.61
0.00	-0.05	1.95
0.50	0.33	1.10
0.80	0.67	1.39
0.21	0.17	3.18
0.14	0.07	2.08
0.21	0.13	2.83
-0.24	-0.16	2.40
-0.04	0.14	1.95
0.80	0.60	1.61
0.38	0.29	2.08
0.54	0.47	1.79
0.50	0.33	1.10
-0.20	-0.16	2.30
0.20	0.14	2.64
0.29	0.21	3.22
0.54	0.24	1.95
0.30	0.24	2.40
1.00	1.00	1.10
0.20	0.07	1.79
-0.13	-0.16	2.30
-0.24	-0.13	2.40
-0.50	-0.40	1.61
0.20	0.13	3.40
0.49	0.33	1.79
0.03	-0.03	2.48
-0.07	0.00	2.08
-0.08	-0.06	3.43
-0.49	-0.38	2.30
0.14	0.13	2.56
-0.52	-0.42	2.40
-0.26	-0.36	2.08
-0.20	-0.07	1.79
0.24	0.13	2.40
-0.60	-0.40	1.61
0.14	0.14	2.08
-0.10	-0.02	2.30
-0.45	-0.36	2.08
0.32	0.18	3.00
-0.02	0.02	2.77
0.06	0.03	2.48
-0.10	-0.08	3.18
-0.21	-0.33	1.95
-0.40	-0.33	1.39
0.34	0.21	2.56
0.40	0.33	1.39
0.40	0.33	1.39
-0.50	-0.33	2.20
0.09	0.07	1.79
0.21	0.14	2.08
0.27	0.18	3.64
0.20	0.20	1.61
-0.09	-0.09	2.71
1.00	1.00	0.69
-0.07	-0.06	2.20
0.18	0.14	1.95
-0.10	0.00	1.61
-0.06	-0.04	2.83
-0.22	-0.13	3.09
-0.18	-0.11	3.09
1.00	1.00	0.69
0.14	0.33	1.79
0.31	0.21	2.08
0.32	0.14	1.95
-0.14	-0.20	1.79
-0.40	-0.33	1.39
0.07	0.04	3.18
1.00	1.00	0.69
-0.09	-0.20	1.79
-1.00	-1.00	1.10
0.26	0.17	3.22
0.88	0.71	2.08
-0.48	-0.36	2.08
0.34	0.24	2.40
0.12	0.12	2.64
-0.11	-0.09	3.53
-0.39	-0.30	2.77
-0.18	-0.11	2.20
-0.26	-0.29	2.08
0.50	0.33	1.10
0.14	0.07	1.79
0.29	0.15	2.56
-0.30	-0.20	1.61
0.13	0.16	2.30
0.15	0.20	2.40
-0.50	-0.40	1.61
-0.01	-0.02	2.40
-0.80	-0.67	1.39
-0.01	0.01	2.89
0.30	0.26	2.71
0.25	0.12	2.48
-0.39	-0.24	2.71
-0.28	-0.24	2.40
-0.04	-0.05	2.64
0.08	0.09	2.48
-0.14	-0.07	1.79
0.77	0.60	1.79
-1.00	-1.00	1.39
-0.01	0.00	2.48
-0.06	-0.05	2.77
-0.11	-0.14	1.95
-0.10	-0.03	2.48
-0.50	-0.33	1.10
0.43	0.33	2.20
0.62	0.45	2.48
-0.26	-0.20	1.79
1.00	1.00	1.10
0.70	0.60	1.61
-1.00	-1.00	0.69
0.15	0.15	2.56
0.21	0.21	2.08
0.37	0.22	2.20
1.00	1.00	1.10
0.01	0.00	2.48
-0.11	-0.09	2.40
-0.14	-0.14	2.08
0.30	0.20	1.61
-0.80	-0.67	1.39
1.00	1.00	1.10
0.28	0.23	3.00
-0.08	-0.08	3.09
-0.12	-0.06	2.94
0.11	0.05	1.95
-0.09	-0.07	1.79
0.07	0.05	3.71
-0.26	-0.22	2.71
0.13	0.09	2.40
0.14	0.10	2.77
-0.60	-0.40	1.61
0.00	0.00	1.39
0.13	0.05	2.56
-0.13	-0.10	2.64
-0.11	-0.12	2.64
-1.00	-1.00	0.69
-0.30	-0.20	1.61
0.14	0.05	1.95
0.33	0.22	2.20
0.07	0.07	2.08
0.43	0.20	1.79
-0.20	0.00	1.39
-0.03	0.07	1.79
0.25	0.14	1.95
0.32	0.28	2.56
0.28	0.20	2.40
0.05	0.08	2.77
0.52	0.33	2.30
0.24	0.19	3.00
0.05	0.07	2.08
-0.06	-0.05	3.22
-0.04	-0.14	1.95
-0.50	-0.20	1.61
-0.50	-0.33	1.10
-0.20	0.00	1.39
1.00	1.00	1.10
-1.00	-1.00	0.69
1.00	1.00	0.69
-0.50	-0.33	1.10
-1.00	-1.00	0.69
-0.80	-0.67	1.39
-0.50	-0.33	1.10
1.00	1.00	0.69
0.03	0.07	1.79
1.00	1.00	1.39
0.08	0.13	2.56
-0.22	-0.15	3.22
1.00	1.00	1.10
0.07	0.00	2.08
0.29	0.21	3.22
-0.18	-0.11	2.20
-0.19	-0.14	2.08
0.00	0.20	1.61
-0.38	-0.24	2.40
-0.13	-0.03	2.71
-0.14	-0.07	2.30
-0.05	0.00	2.83
0.53	0.44	2.20
-0.17	-0.13	2.40
-0.27	-0.15	2.48
-0.46	-0.29	2.83
-0.12	-0.07	2.30
0.40	0.29	2.08
-0.26	-0.18	2.48
-0.01	-0.01	2.64
0.15	0.06	2.48
0.69	0.45	2.89
0.50	0.33	1.10
-0.35	-0.25	3.22
0.05	-0.03	2.48
1.00	1.00	0.69
0.20	0.00	1.39
-0.04	-0.05	1.95
0.26	0.16	2.94
-0.03	-0.07	1.79
0.55	0.43	2.08
-1.00	-1.00	0.69
0.25	0.24	2.48
-0.80	-0.67	1.39
0.28	0.28	2.20
-0.42	-0.31	3.22
-0.04	-0.05	2.71
-0.02	-0.02	3.04
-0.08	-0.03	2.94
0.02	0.01	3.58
-0.36	-0.23	2.77
0.14	0.21	2.08
0.07	0.11	2.20
-0.50	-0.33	1.10
0.18	0.06	2.48
0.18	0.14	1.95
-1.00	-1.00	1.10
-0.90	-0.80	1.61
0.03	0.07	1.79
-0.62	-0.48	2.48
-0.18	-0.20	2.30
-0.70	-0.60	1.61
-0.02	0.00	2.08
0.00	0.00	1.39
-0.50	-0.33	1.10
0.04	0.03	3.22
0.96	0.90	1.95
0.25	0.17	2.20
-0.22	-0.17	2.20
-0.31	-0.33	1.79
0.14	0.05	1.95
0.46	0.33	1.95
-0.37	-0.33	1.79
0.17	0.07	2.08
0.20	0.00	1.39
-0.20	0.00	1.39
-0.50	-0.40	1.61
-0.80	-0.67	1.39
-0.02	-0.02	2.40
0.83	0.73	1.79
-0.13	-0.10	3.04
0.28	0.19	2.94
-0.50	-0.40	1.61
0.00	0.00	1.61
0.08	0.08	3.64
0.19	0.16	2.30
0.18	0.14	3.37
-0.46	-0.52	1.95
0.07	0.14	1.95
0.60	0.40	1.61
0.46	0.33	1.95
-0.03	-0.07	1.79
-0.10	0.00	1.61
0.33	0.20	2.30
-0.42	-0.33	3.00
-0.59	-0.51	2.30
0.37	0.29	2.94
-0.21	-0.12	2.83
0.60	0.45	2.64
-0.12	-0.09	2.94
-0.90	-0.80	1.61
0.14	0.07	1.79
0.20	0.20	1.79
0.09	0.07	1.79
0.42	0.28	2.20
0.40	0.33	1.39
0.31	0.24	2.30
-0.25	-0.18	3.37
-0.63	-0.45	2.40
-0.27	-0.17	3.18
-0.01	-0.03	2.83
-0.66	-0.47	1.79
0.36	0.21	2.48
0.32	0.24	1.95
-0.50	-0.33	1.10
0.14	0.07	1.79
1.00	1.00	0.69
-0.04	-0.02	2.94
-0.13	-0.11	2.20
0.13	0.07	2.30
0.00	-0.09	2.48
-0.80	-0.67	1.39
-0.80	-0.67	1.39
0.90	0.80	1.61
0.32	0.20	2.40
0.00	0.20	1.61
0.21	0.14	1.95
0.52	0.43	2.08
0.40	0.33	1.39
0.50	0.33	1.10
0.55	0.43	2.08
-0.50	-0.33	1.10
1.00	1.00	0.69
0.09	0.07	1.79
-0.09	-0.06	2.94
0.46	0.31	2.40
0.16	0.13	2.56
-0.03	0.02	2.40
-0.45	-0.35	2.71
-0.43	-0.20	1.79
0.27	0.17	2.20
0.60	0.42	2.48
0.75	0.53	2.40
0.28	0.22	2.20
0.50	0.34	3.40
0.41	0.31	2.40
-0.32	-0.25	2.64
-0.08	-0.05	3.04
1.00	1.00	1.39
0.46	0.37	2.94
0.02	0.09	2.40
-0.21	-0.16	2.30
0.02	-0.08	2.56
-0.18	-0.18	2.48
0.08	0.09	2.83
0.25	0.17	2.20
1.00	1.00	0.69
1.00	1.00	0.69
0.36	0.27	2.94
-0.17	-0.14	3.09
-0.20	-0.07	1.79
0.80	0.60	1.61
0.30	0.20	1.61
-0.06	-0.03	3.14
1.00	1.00	0.69
-1.00	-1.00	0.69
-0.03	0.07	1.79
0.50	0.40	1.61
0.22	0.11	2.30
-0.54	-0.47	1.79
-0.20	0.00	1.39
0.13	0.07	3.33
-0.05	0.02	2.40
-0.10	0.00	1.61
0.05	0.03	2.94
0.23	0.15	2.83
-0.42	-0.26	3.04
0.53	0.35	2.40
0.35	0.23	3.47
-0.21	-0.16	2.64
-0.36	-0.25	3.00
0.02	0.04	3.00
-0.69	-0.49	2.40
0.11	0.08	3.26
-0.24	-0.21	2.08
-0.19	-0.07	2.30
0.30	0.21	2.48
0.80	0.60	1.61
0.71	0.57	2.08
-0.31	-0.11	2.30
0.43	0.30	2.48
0.06	0.05	2.56
0.57	0.40	2.89
-0.69	-0.54	2.56
0.49	0.33	1.79
1.00	1.00	0.69
-0.19	-0.16	2.30
-0.64	-0.62	1.95
-0.05	-0.07	2.08
-0.17	-0.06	2.20
-0.38	-0.24	2.89
0.31	0.29	2.08
-0.43	-0.36	2.08
-0.14	-0.14	1.95
0.34	0.24	2.40
0.43	0.20	1.79
0.28	0.18	2.56
0.19	0.13	2.40
-0.40	-0.33	1.39
-0.31	-0.33	1.79
-0.15	-0.15	2.48
1.00	1.00	0.69
0.31	0.22	3.09
0.25	0.09	2.40
-0.09	-0.07	2.77
0.06	0.01	2.89
0.07	0.05	2.64
0.05	0.09	2.71
0.15	0.10	2.56
-0.83	-0.73	1.79
-0.02	-0.02	3.61
-0.30	-0.17	2.20
-0.21	-0.21	2.56
-0.02	-0.09	2.40
0.04	0.05	1.95
0.26	0.29	2.08
-0.43	-0.47	1.79
0.27	0.18	2.77
-0.44	-0.34	2.83
0.31	0.28	2.56
-0.16	-0.16	2.64
-0.10	-0.11	2.20
-0.38	-0.29	2.08
-0.14	-0.33	1.79
1.00	1.00	0.69
-0.08	-0.09	2.48
0.08	0.04	3.40
0.01	0.02	3.26
0.31	0.22	3.09
0.83	0.71	2.08
1.00	1.00	0.69
0.09	0.07	1.79
0.21	0.14	3.04
0.20	0.14	2.64
-0.26	-0.21	2.48
0.50	0.36	2.08
-1.00	-1.00	0.69
-0.50	-0.33	1.10
0.20	0.00	1.39
0.17	0.12	2.48
0.02	0.06	2.20
-0.04	0.05	1.95
-0.00	0.03	2.64
-0.20	0.00	1.39
0.50	0.20	1.61
0.89	0.73	1.79
0.03	0.03	2.83
0.11	0.14	1.95
-0.70	-0.56	2.20
0.03	0.03	2.89
0.04	0.00	2.56
0.01	0.01	2.94
-0.04	0.02	3.04
0.28	0.19	3.74
-0.30	-0.21	3.04
-0.11	-0.08	3.14
0.20	0.00	1.39
-0.30	-0.20	2.30
0.43	0.33	1.95
-1.00	-1.00	0.69
1.00	1.00	0.69
0.11	0.05	2.40
0.05	-0.02	2.40
-1.00	-1.00	0.69
-0.31	-0.36	2.08
-1.00	-1.00	1.39
-0.58	-0.51	2.30
-0.48	-0.32	2.77
0.60	0.47	1.79
0.10	0.09	2.40
0.50	0.33	1.10
-0.19	-0.05	2.40
0.00	0.20	1.61
0.07	0.05	1.95
-0.24	-0.19	3.09
-0.09	-0.10	2.71
-0.16	-0.12	3.18
-0.05	0.00	2.08
-1.00	-1.00	1.10
1.00	1.00	1.10
1.00	1.00	1.10
-0.07	-0.02	2.40
0.49	0.33	1.79
-0.31	-0.20	1.79
-0.80	-0.67	1.39
-0.05	0.00	2.08
0.08	-0.02	2.30
-0.39	-0.24	1.95
0.16	0.10	2.77
0.07	0.07	2.08
-1.00	-1.00	1.39
-0.09	-0.07	1.79
0.12	0.13	2.40
0.02	-0.07	2.08
-0.62	-0.43	2.08
-0.52	-0.36	2.64
0.38	0.27	2.48
0.04	0.05	1.95
-0.19	-0.14	2.08
0.24	0.18	2.83
0.50	0.33	1.10
-0.14	-0.33	1.79
-1.00	-1.00	1.10
-0.13	-0.03	2.48
0.12	0.08	3.37
0.50	0.33	1.10
0.00	-0.05	1.95
-0.10	-0.14	2.08
-0.12	-0.12	2.64
-0.01	0.00	2.77
-0.49	-0.33	1.79
-0.14	-0.05	1.95
-0.07	-0.14	1.95
-0.04	-0.05	1.95
0.55	0.43	2.08
0.80	0.67	1.39
0.00	0.00	1.39
-0.21	-0.14	2.08
0.17	0.20	2.40
-0.01	-0.02	3.04
-0.15	-0.10	2.77
0.80	0.67	1.39
0.77	0.60	1.79
0.50	0.40	1.61
-0.60	-0.40	1.61
-0.05	0.02	2.40
-0.05	-0.03	2.48
0.48	0.35	2.83
0.50	0.33	1.10
0.70	0.60	1.61
0.70	0.60	1.61
0.18	0.12	2.48
0.24	0.18	2.56
0.50	0.33	1.10
0.09	0.07	1.79
0.40	0.40	1.61
-0.40	-0.33	1.39
0.20	0.07	1.79
-0.10	0.00	1.61
0.39	0.33	1.95
0.08	-0.03	2.56
0.14	0.06	2.48
1.00	1.00	1.10
-0.00	0.01	3.40
-0.25	-0.18	3.00
-0.20	-0.20	1.61
-1.00	-1.00	0.69
-1.00	-1.00	0.69
-0.04	-0.05	3.40
1.00	1.00	0.69
-0.07	-0.05	1.95
-0.18	-0.09	2.48
0.00	0.00	1.39
-0.39	-0.24	1.95
-0.02	0.03	2.56
0.17	0.13	3.47
-0.10	0.00	1.61
0.36	0.33	1.95
1.00	1.00	0.69
-0.40	-0.33	1.39
1.00	1.00	1.39
-0.62	-0.42	2.89
-0.50	-0.33	1.10
-0.50	-0.33	1.10
-0.43	-0.36	2.08
0.80	0.67	1.39
0.52	0.39	2.20
0.70	0.60	1.61
0.14	0.05	2.40
-0.40	-0.40	1.61
0.40	0.33	1.39
0.60	0.40	1.61
0.48	0.38	2.40
0.10	0.00	1.61
-0.94	-0.87	1.79
-0.08	-0.11	2.20
0.71	0.50	2.08
-0.25	-0.22	2.20
-0.15	-0.12	3.26
0.67	0.50	2.20
-0.40	-0.33	1.39
-0.09	-0.09	2.94
-0.55	-0.36	2.08
0.43	0.29	2.08
-0.26	-0.20	1.79
-0.10	0.00	1.61
-0.89	-0.73	1.79
0.00	-0.05	1.95
-1.00	-1.00	1.10
0.04	0.02	2.40
-0.12	-0.07	2.30
0.60	0.47	1.79
-0.32	-0.24	2.40
-0.50	-0.33	1.10
0.24	0.16	2.40
-0.12	-0.12	2.48
-0.38	-0.28	2.83
0.57	0.33	2.20
-1.00	-1.00	0.69
0.50	0.33	1.10
0.37	0.20	1.79
-0.25	-0.24	1.95
0.04	0.02	3.33
0.21	0.16	2.64
-0.13	-0.12	2.48
-0.09	-0.06	2.89
0.40	0.29	2.94
-0.90	-0.80	1.61
0.02	-0.02	2.30
1.00	1.00	0.69
0.37	0.33	2.30
0.27	0.18	2.48
0.08	0.08	2.64
-0.15	-0.05	2.40
0.18	0.12	2.64
0.23	0.16	3.04
0.32	0.24	1.95
-0.32	-0.33	1.95
-0.24	-0.18	2.71
1.00	1.00	0.69
0.04	-0.05	1.95
0.32	0.14	1.95
0.00	0.00	1.39
0.40	0.33	1.39
0.30	0.20	1.61
1.00	1.00	0.69
-0.40	-0.29	2.08
-1.00	-1.00	0.69
0.50	0.33	1.10
-0.26	-0.20	3.26
-0.20	-0.17	2.77
-0.36	-0.22	2.89
-0.33	-0.17	2.20
0.26	0.21	2.56
0.45	0.35	2.40
-0.43	-0.47	1.79
-0.50	-0.33	1.10
-0.01	-0.02	2.40
-0.22	-0.18	2.48
0.09	0.05	2.77
0.19	0.11	3.18
-0.38	-0.33	2.20
0.54	0.38	2.56
0.20	0.00	1.39
1.00	1.00	0.69
-0.80	-0.67	1.39
-0.10	-0.07	2.08
-0.64	-0.43	1.95
0.92	0.82	2.48
-0.20	-0.14	2.71
0.50	0.34	3.09
-0.64	-0.38	2.56
0.18	0.13	3.47
0.23	0.22	2.20
-0.13	-0.13	2.83
0.50	0.33	1.10
0.11	0.03	2.77
-0.14	-0.09	3.00
-0.13	-0.06	2.20
-0.30	-0.20	1.61
0.46	0.24	2.40
-0.23	-0.21	2.56
0.02	0.01	2.64
0.11	0.14	1.95
0.03	0.01	3.09
0.28	0.16	3.56
0.35	0.31	2.40
0.14	0.07	2.77
0.07	0.05	2.94
-0.36	-0.14	1.95
0.24	0.29	2.08
0.67	0.57	2.08
-0.08	-0.04	3.26
0.33	0.28	2.20
-0.18	-0.14	2.64
0.07	0.05	1.95
-0.57	-0.36	2.08
-0.11	-0.12	2.77
-0.14	-0.08	2.56
0.06	0.05	3.22
-0.32	-0.21	2.48
-0.54	-0.41	2.56
-0.39	-0.32	2.94
-0.43	-0.33	1.79
-0.30	-0.20	1.61
-0.44	-0.41	2.64
1.00	1.00	0.69
0.39	0.24	2.30
-0.14	-0.14	1.95
-0.80	-0.67	1.39
0.03	-0.03	2.89
-0.36	-0.18	2.77
-0.14	-0.20	1.79
-0.16	-0.12	2.48
0.02	0.03	2.89
-0.12	-0.15	2.56
-0.02	0.00	2.20
-0.01	0.04	3.00
0.31	0.22	3.14
0.30	0.20	1.61
0.31	0.20	1.79
-1.00	-1.00	0.69
-0.54	-0.47	1.79
0.45	0.38	2.40
-0.00	0.00	3.33
0.55	0.43	2.08
-0.26	-0.15	2.89
0.50	0.36	2.08
0.18	0.15	2.48
-0.52	-0.36	2.94
0.07	0.07	3.50
0.03	0.02	3.09
-0.22	-0.14	3.00
-0.11	-0.06	3.64
0.35	0.24	2.30
0.28	0.14	2.64
0.46	0.30	3.09
0.21	0.15	3.64
-0.14	-0.10	3.04
-0.03	-0.01	3.14
0.15	0.10	3.04
0.49	0.35	2.40
0.01	-0.05	2.56
-1.00	-1.00	0.69
0.14	0.12	2.77
-0.10	-0.11	2.30
-0.31	-0.33	1.79
-0.20	0.00	1.39
-0.03	0.00	2.20
0.62	0.50	2.08
0.53	0.39	2.20
0.49	0.34	2.83
0.09	0.08	2.64
0.42	0.26	3.18
-0.25	-0.22	2.71
-0.16	-0.13	3.22
0.40	0.33	1.39
-0.55	-0.38	2.64
0.17	0.11	2.94
0.57	0.41	2.56
1.00	1.00	0.69
-0.14	-0.16	2.30
0.39	0.31	2.40
0.01	0.05	2.71
-0.80	-0.67	1.39
-0.06	-0.06	3.09
0.75	0.62	1.95
-0.23	-0.14	2.89
-0.12	-0.07	2.30
-0.16	-0.05	2.64
-0.18	-0.15	2.77
1.00	1.00	1.10
0.10	0.07	2.08
-0.31	-0.20	2.71
-0.77	-0.60	1.79
-0.40	-0.33	1.39
0.50	0.33	1.10
-0.31	-0.20	1.79
-0.05	0.00	2.08
1.00	1.00	1.10
0.06	0.06	2.83
-1.00	-1.00	1.10
-0.39	-0.24	2.40
-0.14	-0.05	1.95
0.14	0.05	1.95
0.07	0.11	2.20
1.00	1.00	0.69
-1.00	-1.00	0.69
0.50	0.33	1.10
-0.49	-0.33	1.79
-0.50	-0.33	1.10
0.47	0.33	2.20
0.77	0.60	1.79
-0.27	-0.18	2.48
-0.17	-0.11	2.20
0.50	0.40	1.61
0.86	0.71	1.95
0.17	0.13	2.40
-0.07	0.00	2.08
0.46	0.31	2.71
-0.60	-0.33	1.39
0.53	0.40	2.83
0.22	0.17	3.53
0.45	0.24	2.30
-0.04	-0.04	3.18
0.12	0.07	3.37
0.36	0.25	3.50
-0.08	-0.03	2.48
1.00	1.00	1.10
0.05	0.02	2.30
-0.34	-0.24	2.40
-0.26	-0.14	2.08
0.30	0.20	2.71
-0.11	-0.10	3.18
0.50	0.33	1.10
0.07	0.00	2.08
-0.57	-0.43	1.95
-0.58	-0.39	2.20
0.21	0.14	3.40
0.15	0.13	3.33
-0.27	-0.16	2.83
0.10	0.02	3.30
-0.51	-0.38	3.04
-0.07	-0.08	2.94
0.21	0.13	2.56
0.17	0.16	2.89
-0.22	-0.17	3.22
0.09	0.07	1.79
1.00	1.00	1.39
0.89	0.73	1.79
-0.20	-0.18	2.48
0.00	0.00	1.39
0.32	0.19	3.37
0.23	0.11	2.20
0.46	0.33	2.56
-0.44	-0.30	2.48
-0.83	-0.60	1.79
-0.36	-0.30	2.77
0.14	0.10	2.64
0.75	0.62	1.95
0.38	0.30	2.48
1.00	1.00	0.69
-0.80	-0.67	1.39
0.20	0.11	3.04
0.50	0.33	1.10
0.11	0.07	3.43
0.26	0.07	1.79
-0.40	-0.33	1.39
1.00	1.00	1.10
0.21	0.16	2.89
0.37	0.26	3.00
0.25	0.17	3.22
-0.71	-0.57	2.08
-0.41	-0.35	2.83
-0.36	-0.24	2.40
-0.77	-0.60	1.79
-0.08	-0.07	2.30
-0.30	-0.21	2.64
-0.18	-0.13	2.40
0.00	0.01	2.89
-0.89	-0.73	1.79
-0.29	-0.21	2.08
0.29	0.24	1.95
-0.80	-0.60	1.61
-0.03	0.02	2.40
0.18	0.06	2.20
-0.21	-0.16	3.04
0.32	0.21	3.09
1.00	1.00	1.10
-0.10	-0.07	2.30
0.08	0.11	2.20
-0.36	-0.33	1.95
0.40	0.33	1.39
0.31	0.24	2.48
-0.18	-0.14	1.95
0.08	0.02	2.94
0.08	0.02	2.30
0.43	0.28	2.20
0.00	0.00	1.39
0.42	0.38	2.30
1.00	1.00	0.69
-0.54	-0.43	1.95
0.43	0.33	1.95
-0.70	-0.60	1.61
0.32	0.14	1.95
0.38	0.21	2.48
0.40	0.33	1.39
-0.46	-0.36	2.56
-0.47	-0.44	2.20
-1.00	-1.00	0.69
-0.04	-0.03	3.53
1.00	1.00	0.69
0.34	0.27	2.89
-0.13	-0.06	2.20
0.21	0.15	3.56
1.00	1.00	1.61
0.33	0.25	3.26
0.26	0.19	3.30
0.22	0.15	3.04
0.09	0.07	2.71
0.11	0.03	2.48
0.14	0.11	3.47
0.04	0.04	3.14
0.22	0.13	3.30
-0.12	-0.07	3.22
0.44	0.31	3.78
0.07	0.05	1.95
0.09	0.07	1.79
-0.21	-0.15	3.18
-0.25	-0.24	2.30
0.13	0.09	3.73
-0.09	-0.09	3.04
0.13	0.09	3.58
-0.02	-0.03	3.30
0.32	0.19	2.89
0.06	0.08	3.30
0.49	0.33	1.79
-0.26	-0.20	1.79
0.42	0.27	2.40
-0.01	0.03	2.71
-0.36	-0.25	3.00
-0.37	-0.27	2.89
0.10	0.00	2.48
-0.11	-0.12	2.77
-0.50	-0.33	1.10
0.08	0.04	3.30
-0.20	-0.20	1.61
-0.28	-0.19	3.26
0.02	0.05	2.71
-0.40	-0.40	1.61
-0.37	-0.07	1.79
-0.20	-0.14	2.64
0.23	0.17	2.20
-0.52	-0.36	2.08
0.66	0.60	1.79
-0.20	-0.13	2.40
-0.80	-0.60	1.61
0.04	0.03	2.64
0.40	0.27	2.40
0.02	0.00	3.53
0.53	0.38	2.30
0.40	0.40	1.61
-0.29	-0.17	3.33
0.00	0.00	1.39
-0.12	-0.10	3.87
0.05	0.10	2.56
-0.77	-0.60	1.79
0.08	0.05	2.56
0.12	0.14	2.08
0.10	0.13	2.40
0.45	0.33	2.30
0.40	0.40	1.61
0.71	0.47	1.79
-0.50	-0.33	1.10
-0.36	-0.25	2.83
-0.09	-0.06	3.00
-0.09	-0.05	2.94
-0.75	-0.62	1.95
-0.11	-0.14	1.95
-0.24	-0.20	2.30
-0.17	-0.11	2.20
0.31	0.20	1.79
0.09	0.05	2.56
0.10	0.00	1.61
-0.17	-0.12	3.18
-0.22	-0.15	3.37
-1.00	-1.00	0.69
1.00	1.00	0.69
0.11	0.12	2.48
-0.60	-0.40	1.61
0.21	0.07	2.08
-0.33	-0.21	2.48
1.00	1.00	0.69
-0.49	-0.33	1.79
1.00	1.00	1.10
0.30	0.27	2.77
0.21	0.13	3.04
0.25	0.24	1.95
0.17	0.13	3.37
-0.60	-0.33	1.39
-0.80	-0.67	1.39
-0.20	0.00	1.39
0.40	0.33	1.39
-0.20	-0.20	1.61
0.80	0.67	1.39
0.70	0.60	1.61
0.50	0.33	1.10
1.00	1.00	0.69
0.39	0.24	1.95
-0.33	-0.21	2.08
-0.25	-0.21	3.26
-0.66	-0.47	1.79
-0.03	-0.07	1.79
-0.43	-0.29	2.08
-0.10	-0.05	2.40
-0.23	-0.13	2.40
1.00	1.00	1.39
0.12	0.09	2.71
0.18	0.17	2.20
-0.09	-0.07	1.79
-0.10	-0.07	2.30
0.00	0.00	1.61
-0.09	-0.06	2.94
-0.19	-0.13	2.40
-0.43	-0.33	1.95
