Spearman	Kendall	MutualInformation
-0.50	-0.33	1.10
0.21	0.14	3.22
0.71	0.52	1.95
0.15	0.11	2.20
0.00	0.00	2.20
-0.26	-0.20	1.79
-0.04	-0.05	1.95
-0.14	-0.07	1.79
-0.21	-0.14	2.08
0.00	0.00	1.39
0.40	0.33	1.39
0.60	0.33	1.39
0.03	0.05	2.40
0.66	0.60	1.79
0.29	0.18	3.04
0.34	0.25	2.94
-0.20	-0.20	1.61
0.90	0.80	1.61
0.19	0.12	3.64
0.22	0.16	2.30
0.64	0.52	1.95
-0.14	-0.05	1.95
0.82	0.62	1.95
-0.03	0.07	1.79
0.60	0.40	1.61
0.36	0.24	2.30
0.45	0.33	2.30
0.02	0.01	2.83
-0.05	-0.01	2.64
0.26	0.20	2.94
-0.30	-0.20	1.61
0.83	0.73	1.79
-0.71	-0.47	1.79
0.60	0.47	1.79
0.40	0.33	1.39
0.49	0.38	2.30
0.56	0.41	3.37
0.47	0.27	2.40
0.28	0.20	3.18
0.17	0.13	2.83
0.71	0.60	1.79
0.46	0.33	2.48
0.64	0.43	1.95
-1.00	-1.00	1.10
0.77	0.60	1.79
-1.00	-1.00	0.69
0.38	0.31	2.94
0.77	0.61	2.20
0.67	0.55	2.48
-0.40	-0.33	1.39
0.10	0.00	1.61
0.71	0.56	2.40
0.70	0.60	1.61
0.79	0.62	1.95
-0.05	0.00	2.08
0.20	0.00	1.39
0.50	0.33	1.10
-0.07	-0.07	2.08
-0.50	-0.33	1.10
1.00	1.00	0.69
0.77	0.60	1.79
0.11	0.05	2.94
0.49	0.35	2.40
0.31	0.18	2.56
0.26	0.27	2.40
-0.06	-0.01	2.71
0.20	0.07	1.79
0.23	0.17	2.20
0.48	0.39	2.48
0.55	0.35	2.40
0.43	0.44	2.20
0.49	0.35	2.40
-0.11	-0.05	2.64
0.01	0.02	3.04
0.80	0.67	1.39
0.34	0.23	2.94
0.49	0.38	2.40
0.59	0.42	2.30
0.02	0.03	2.56
0.41	0.21	2.48
0.08	0.03	2.83
1.00	1.00	0.69
1.00	1.00	0.69
0.12	0.08	2.94
0.34	0.24	3.09
0.14	0.07	1.79
-0.30	-0.20	1.61
-0.30	-0.20	1.61
0.52	0.34	3.14
1.00	1.00	0.69
1.00	1.00	0.69
-0.31	-0.20	1.79
-0.50	-0.20	1.61
0.22	0.16	2.30
-0.77	-0.60	1.79
-0.80	-0.67	1.39
0.54	0.36	3.33
0.15	0.13	2.40
-0.20	-0.20	1.61
0.11	0.06	2.94
-0.31	-0.19	3.04
0.86	0.75	2.40
0.43	0.30	3.47
0.28	0.16	2.64
0.11	0.05	3.00
0.29	0.17	3.00
0.14	0.13	2.40
0.32	0.22	3.26
0.67	0.57	2.08
0.04	0.02	2.30
0.10	0.06	2.48
0.00	-0.20	1.61
0.67	0.57	2.08
-0.10	-0.07	2.30
0.73	0.55	2.48
0.51	0.41	2.56
0.56	0.42	2.89
0.27	0.23	2.56
0.54	0.33	1.79
-1.00	-1.00	0.69
0.13	0.16	2.30
0.36	0.33	1.95
0.36	0.36	2.08
0.27	0.22	2.20
0.26	0.18	2.89
-0.07	-0.14	2.08
0.82	0.71	1.95
0.49	0.35	2.40
0.77	0.60	1.79
0.32	0.21	2.56
0.25	0.20	2.40
0.20	0.00	1.39
0.94	0.87	1.79
0.41	0.30	2.48
1.00	1.00	0.69
0.28	0.21	3.09
0.65	0.49	2.40
0.43	0.28	2.77
0.06	0.05	2.89
0.21	0.12	2.64
0.38	0.22	2.71
0.69	0.51	2.56
0.49	0.33	1.79
0.34	0.25	3.61
0.37	0.28	2.20
0.29	0.23	2.56
0.52	0.42	2.40
0.46	0.33	1.95
0.19	0.00	2.08
-0.31	-0.20	1.79
0.12	-0.02	2.77
0.48	0.34	2.83
0.27	0.21	2.56
0.24	0.16	2.64
0.35	0.28	2.20
0.57	0.50	2.08
-0.03	0.07	1.79
1.00	1.00	0.69
0.18	0.12	2.48
0.30	0.20	3.40
0.07	0.03	3.26
0.01	-0.02	3.09
0.29	0.21	2.08
-1.00	-1.00	0.69
-0.43	-0.33	1.79
-0.09	-0.07	3.04
0.43	0.41	2.64
0.22	0.09	2.48
1.00	1.00	0.69
1.00	1.00	1.10
0.80	0.67	1.39
0.15	0.09	2.48
0.36	0.24	1.95
0.00	0.00	1.39
0.10	0.00	1.61
-0.14	-0.07	1.79
0.23	0.15	2.83
0.46	0.43	1.95
-0.48	-0.33	2.20
-0.10	-0.03	2.89
0.51	0.44	2.56
0.35	0.22	2.94
0.22	0.15	3.04
0.34	0.19	3.74
0.16	0.14	3.04
0.07	0.05	3.14
-0.80	-0.67	1.39
0.25	0.16	2.30
0.89	0.81	1.95
0.49	0.35	2.40
-0.05	-0.09	2.40
-1.00	-1.00	0.69
-0.26	-0.21	2.08
0.80	0.67	1.39
0.50	0.42	2.30
0.03	0.02	2.77
0.77	0.60	1.79
0.53	0.35	2.40
0.45	0.35	2.40
-0.30	-0.20	1.61
0.86	0.71	1.95
0.03	0.02	3.09
0.30	0.22	3.18
0.14	0.07	2.08
-0.50	-0.33	1.10
0.50	0.33	1.10
0.50	0.33	1.10
0.38	0.24	2.40
-0.03	-0.07	1.79
-0.14	-0.33	1.79
0.40	0.33	1.39
0.74	0.57	2.08
0.19	0.13	2.77
0.83	0.71	2.08
0.80	0.67	1.39
0.60	0.47	1.79
0.23	0.13	2.40
-0.10	-0.14	2.08
0.04	0.05	2.64
0.54	0.39	2.48
-0.32	-0.24	1.95
0.60	0.50	2.08
0.53	0.40	2.83
-0.50	-0.33	1.10
-0.49	-0.33	1.79
0.50	0.33	1.10
-0.10	-0.10	3.37
0.50	0.33	1.10
-0.60	-0.43	2.08
0.35	0.32	2.64
-0.10	-0.10	2.77
0.94	0.87	1.79
0.21	0.14	1.95
0.18	0.14	1.95
-0.29	-0.24	1.95
0.67	0.57	2.08
1.00	1.00	1.39
0.40	0.33	1.39
0.21	0.14	2.08
-0.45	-0.31	2.40
0.04	0.01	3.04
0.48	0.33	2.77
0.40	0.33	1.39
0.77	0.60	1.79
-0.50	-0.40	1.61
0.56	0.38	2.40
0.15	0.18	2.48
0.62	0.46	2.83
0.50	0.33	1.10
0.30	0.20	1.61
0.60	0.40	1.61
0.56	0.42	2.48
0.10	0.03	2.56
0.50	0.33	1.10
0.60	0.47	1.79
0.10	0.00	1.61
0.80	0.67	1.39
0.60	0.47	1.79
-0.70	-0.60	1.61
0.44	0.31	2.56
0.22	0.15	2.48
0.50	0.33	1.10
0.63	0.42	3.40
-0.06	-0.05	3.00
-0.60	-0.40	1.61
1.00	1.00	0.69
0.60	0.43	3.40
1.00	1.00	0.69
-0.32	-0.24	1.95
0.31	0.27	2.48
1.00	1.00	1.39
0.14	0.05	1.95
0.55	0.44	2.56
0.31	0.21	3.47
0.40	0.40	1.61
-0.21	-0.05	1.95
1.00	1.00	0.69
0.80	0.67	1.39
0.61	0.42	2.89
-0.50	-0.33	1.10
1.00	1.00	1.10
0.50	0.43	2.08
1.00	1.00	1.39
-0.43	-0.33	2.20
0.10	0.00	1.61
0.48	0.31	2.40
0.10	0.00	1.61
0.20	0.00	1.39
0.70	0.60	1.61
0.65	0.49	2.40
0.40	0.40	1.61
0.45	0.33	2.20
-0.33	-0.21	2.08
0.73	0.56	2.20
0.20	0.15	3.26
0.45	0.39	2.20
-0.20	0.00	1.39
0.07	0.05	2.94
0.43	0.29	2.08
0.14	0.07	2.08
0.71	0.47	1.79
0.70	0.60	1.61
-0.09	-0.07	1.79
-0.21	-0.14	1.95
1.00	1.00	1.10
0.46	0.31	2.40
-0.18	-0.07	2.30
0.48	0.35	2.40
0.50	0.33	1.10
0.38	0.27	2.40
0.33	0.24	2.48
0.17	0.13	2.83
-0.32	-0.22	2.20
1.00	1.00	0.69
0.50	0.33	1.10
0.09	-0.07	1.79
0.29	0.14	1.95
0.27	0.19	3.33
0.49	0.36	2.64
0.06	0.09	2.48
0.16	0.08	2.89
0.61	0.43	2.94
0.20	0.20	1.61
-0.09	-0.02	2.30
1.00	1.00	0.69
0.22	0.24	2.48
0.51	0.38	2.40
0.17	0.12	2.64
0.21	0.22	3.04
0.32	0.24	1.95
0.21	0.14	1.95
0.01	0.03	2.71
-1.00	-1.00	0.69
0.39	0.33	1.95
0.43	0.24	1.95
0.40	0.33	1.39
-0.20	-0.20	1.61
-1.00	-1.00	0.69
0.17	0.07	2.08
1.00	1.00	0.69
-0.50	-0.33	1.10
0.40	0.27	3.26
0.05	0.02	2.77
-0.15	-0.11	2.89
0.61	0.44	3.09
0.13	0.11	2.20
0.45	0.35	2.40
-0.37	-0.33	1.79
0.77	0.56	2.40
0.07	0.06	2.48
0.48	0.28	2.77
0.66	0.50	3.18
0.35	0.25	3.00
0.37	0.22	2.20
0.45	0.31	2.56
-0.80	-0.67	1.39
1.00	1.00	0.69
0.40	0.33	1.39
0.14	0.05	1.95
0.45	0.30	2.48
0.04	0.05	2.71
0.72	0.52	3.09
0.46	0.38	2.56
0.30	0.23	3.47
0.53	0.44	2.20
0.31	0.25	2.83
1.00	1.00	1.10
0.01	0.04	3.00
0.05	0.06	2.20
0.70	0.60	1.61
0.26	0.16	2.40
0.23	0.16	2.64
-0.21	-0.14	1.95
0.35	0.26	3.56
0.40	0.27	2.77
0.74	0.57	2.94
0.71	0.62	1.95
0.43	0.36	2.08
0.19	0.21	2.08
0.46	0.34	3.26
0.50	0.33	2.20
-0.01	-0.01	2.64
0.64	0.43	1.95
0.71	0.57	2.08
0.19	0.13	2.77
0.20	0.15	2.56
0.55	0.35	2.40
0.59	0.46	3.22
-0.28	-0.18	2.48
0.22	0.15	2.56
0.03	0.04	2.94
0.43	0.47	1.79
0.60	0.40	1.61
0.19	0.21	2.64
1.00	1.00	0.69
0.71	0.51	2.30
0.07	0.05	1.95
-0.40	-0.33	1.39
0.30	0.22	2.77
-0.26	-0.20	1.79
-0.01	-0.03	2.48
0.10	0.08	2.89
0.57	0.44	2.56
0.53	0.44	2.20
0.46	0.26	3.00
0.58	0.42	3.14
0.10	0.00	1.61
-0.37	-0.33	1.79
1.00	1.00	0.69
0.43	0.33	1.79
0.59	0.45	2.40
0.21	0.14	3.33
0.64	0.50	2.08
0.09	0.06	2.89
0.38	0.26	3.66
0.50	0.37	3.30
0.36	0.24	3.76
0.13	0.06	2.94
0.16	0.11	3.50
0.39	0.24	3.09
0.28	0.16	3.00
0.11	0.07	3.64
-0.07	-0.02	2.30
0.56	0.43	2.64
0.47	0.33	3.09
-0.03	-0.03	3.64
0.42	0.30	3.71
0.50	0.38	3.09
0.58	0.41	3.04
0.21	0.14	3.14
0.60	0.45	3.04
0.67	0.42	2.40
0.29	0.15	2.56
-1.00	-1.00	0.69
0.45	0.33	2.77
0.61	0.51	2.30
0.14	0.07	1.79
0.20	0.00	1.39
0.20	0.17	2.20
0.36	0.21	2.08
0.68	0.56	2.20
0.68	0.54	2.83
0.49	0.35	3.64
0.44	0.27	2.64
0.29	0.18	3.18
0.24	0.14	2.71
-0.12	-0.10	3.22
0.80	0.67	1.39
0.00	0.00	1.39
-0.08	-0.05	2.64
0.38	0.22	2.94
0.36	0.26	2.56
1.00	1.00	0.69
0.48	0.38	2.30
-0.21	-0.16	2.40
-0.59	-0.43	2.71
-1.00	-1.00	0.69
0.80	0.67	1.39
-0.60	-0.40	1.61
0.08	0.06	3.09
0.00	0.05	1.95
0.29	0.24	1.95
0.04	0.05	2.89
0.20	0.00	1.39
0.35	0.29	2.30
0.29	0.21	2.64
0.32	0.25	2.77
1.00	1.00	1.10
0.43	0.21	2.08
-0.06	-0.05	2.71
-0.26	-0.20	1.79
-1.00	-1.00	1.39
0.94	0.87	1.79
0.50	0.33	1.10
-0.49	-0.33	1.79
-0.12	-0.07	2.08
0.68	0.52	1.95
-0.50	-0.33	1.10
-0.25	-0.15	2.83
-1.00	-1.00	1.10
0.37	0.27	2.40
0.75	0.62	1.95
0.21	0.14	1.95
0.02	0.00	2.20
1.00	1.00	0.69
-1.00	-1.00	0.69
-0.50	-0.33	1.10
0.26	0.20	1.79
0.50	0.33	1.10
0.35	0.28	2.20
0.66	0.60	1.79
0.36	0.24	2.48
-0.50	-0.33	1.10
-0.15	-0.17	2.20
0.77	0.64	2.40
0.65	0.50	2.71
-0.60	-0.33	1.39
0.59	0.41	2.83
0.43	0.31	3.53
0.72	0.60	2.30
0.39	0.28	3.18
0.30	0.21	3.37
0.35	0.23	3.50
-0.02	-0.03	2.48
1.00	1.00	1.10
0.37	0.33	2.30
0.57	0.49	2.40
0.48	0.29	2.08
0.31	0.20	2.71
0.18	0.11	3.18
0.52	0.43	2.08
0.46	0.33	1.95
0.47	0.28	2.20
0.47	0.28	3.40
0.33	0.24	3.33
0.50	0.31	2.83
0.35	0.27	3.22
0.15	0.10	3.04
0.35	0.27	2.94
0.44	0.31	2.89
0.30	0.21	3.22
-0.03	0.07	1.79
0.71	0.60	2.30
0.60	0.33	1.39
0.37	0.07	1.79
0.20	0.00	1.39
0.39	0.28	3.37
0.42	0.28	2.20
0.73	0.49	2.56
0.18	0.12	2.48
-0.26	-0.20	1.79
0.22	0.12	2.77
0.68	0.54	2.64
0.31	0.18	2.48
-1.00	-1.00	0.69
0.80	0.67	1.39
-0.50	-0.33	1.10
0.08	0.05	3.43
0.31	0.33	1.79
-0.20	0.00	1.39
-1.00	-1.00	1.10
0.14	0.12	2.89
0.18	0.17	3.00
0.39	0.27	3.22
0.29	0.21	2.08
-0.08	-0.06	2.83
0.04	0.02	2.40
-0.77	-0.60	1.79
-0.28	-0.24	2.30
-0.35	-0.30	2.64
0.04	-0.02	2.40
-0.10	-0.11	2.89
0.26	0.20	1.79
0.71	0.60	1.79
-0.24	-0.29	2.08
0.54	0.43	1.95
-0.10	0.00	1.61
0.60	0.47	1.79
0.04	0.09	2.40
0.11	0.13	2.40
0.22	0.17	2.20
0.55	0.42	3.04
0.66	0.45	3.09
0.50	0.33	1.10
-0.26	-0.20	2.30
0.08	0.06	2.20
-0.04	0.05	1.95
-1.00	-1.00	1.39
-0.18	-0.14	1.95
0.36	0.27	2.94
0.62	0.38	2.30
0.07	0.06	2.20
0.40	0.33	1.39
0.62	0.42	2.30
-1.00	-1.00	0.69
0.00	-0.05	1.95
0.93	0.81	1.95
0.00	0.00	1.61
0.75	0.62	1.95
0.80	0.67	1.39
0.04	-0.03	2.56
0.18	0.11	2.20
1.00	1.00	0.69
-1.00	-1.00	0.69
0.27	0.16	2.89
-0.43	-0.33	2.20
0.51	0.36	3.56
0.70	0.60	1.61
0.35	0.26	2.94
0.23	0.15	3.26
0.33	0.25	3.30
0.16	0.12	3.04
0.38	0.27	2.48
0.28	0.19	3.47
0.35	0.23	3.14
0.45	0.33	3.30
0.25	0.16	3.22
0.19	0.11	3.78
0.49	0.33	1.79
0.18	0.11	3.18
0.20	0.13	2.94
0.08	0.06	2.94
0.43	0.30	3.76
0.20	0.13	3.04
0.04	0.03	3.58
0.50	0.38	3.30
0.32	0.16	2.89
-0.05	-0.03	3.30
0.60	0.47	1.79
0.94	0.87	1.79
0.57	0.42	2.40
0.03	-0.01	2.71
0.19	0.14	2.89
0.33	0.24	2.48
0.23	0.13	2.77
0.09	0.05	3.09
0.50	0.33	1.10
0.11	0.07	3.30
-0.50	-0.40	1.61
-0.20	-0.20	1.61
0.61	0.38	3.26
0.49	0.37	2.71
0.80	0.60	1.61
-0.60	-0.47	1.79
0.31	0.27	2.64
0.52	0.42	2.30
0.18	0.00	2.20
0.38	0.29	2.08
-0.14	-0.09	2.40
-0.50	-0.20	1.61
-0.17	-0.19	2.64
0.64	0.45	2.40
0.69	0.49	3.53
0.31	0.23	3.43
0.50	0.33	2.30
0.30	0.20	1.61
0.22	0.19	3.33
0.16	0.10	2.56
-0.03	0.07	1.79
0.85	0.74	2.56
-0.57	-0.50	2.08
0.09	0.05	2.40
0.56	0.51	2.30
0.53	0.38	2.64
-0.70	-0.60	1.61
0.71	0.60	1.79
0.50	0.33	1.10
0.21	0.12	2.83
0.21	0.16	3.00
-0.05	-0.04	2.94
0.43	0.43	1.95
0.50	0.14	1.95
0.53	0.29	2.30
0.90	0.83	2.20
0.14	0.07	1.79
0.59	0.41	2.56
0.36	0.29	3.18
0.33	0.25	3.37
-1.00	-1.00	0.69
0.70	0.55	2.48
0.90	0.80	1.61
0.57	0.36	2.08
0.12	0.07	2.08
0.28	0.17	2.20
0.53	0.39	2.48
-1.00	-1.00	0.69
0.89	0.73	1.79
0.50	0.33	1.10
0.50	0.40	2.77
0.55	0.41	3.04
0.36	0.24	1.95
0.61	0.41	3.37
1.00	1.00	1.39
0.80	0.67	1.39
-0.20	0.00	1.39
-1.00	-1.00	1.39
0.70	0.60	1.61
0.40	0.33	1.39
0.10	0.00	1.61
-0.50	-0.33	1.10
-1.00	-1.00	0.69
-0.18	-0.05	1.95
-0.19	-0.14	2.08
0.28	0.18	3.26
-0.14	-0.07	1.79
0.20	0.07	1.79
0.60	0.43	2.08
0.71	0.56	2.40
0.29	0.20	2.40
-0.40	-0.33	1.39
0.38	0.26	2.71
0.27	0.22	2.20
0.33	0.22	2.20
0.37	0.33	1.79
-0.27	-0.11	2.30
-0.70	-0.60	1.61
1.00	1.00	1.10
0.32	0.23	2.94
0.63	0.42	2.40
0.57	0.33	1.95
-0.43	-0.24	1.95
0.01	-0.02	2.30
0.41	0.28	3.18
0.80	0.60	1.61
0.38	0.29	2.08
0.47	0.26	2.56
0.48	0.29	2.08
-1.00	-1.00	1.10
0.27	0.20	2.40
0.38	0.31	2.56
1.00	1.00	0.69
1.00	1.00	0.69
-1.00	-1.00	0.69
0.67	0.53	2.40
0.66	0.47	1.79
-0.37	-0.33	1.79
0.10	0.16	2.30
-1.00	-1.00	0.69
0.15	0.20	2.30
0.57	0.36	2.08
0.52	0.36	2.08
-0.03	-0.03	3.04
0.42	0.32	2.89
0.42	0.29	3.47
0.23	0.20	3.40
0.57	0.42	2.77
0.07	-0.01	2.64
0.36	0.33	1.95
-0.39	-0.26	2.56
0.42	0.35	2.89
-0.12	-0.11	2.30
0.03	0.07	1.79
0.30	0.15	3.22
0.25	0.22	2.71
0.42	0.27	2.48
0.44	0.30	3.14
0.36	0.25	3.22
0.39	0.27	3.64
0.14	0.09	3.37
0.03	0.02	3.26
-0.04	-0.05	1.95
0.94	0.87	1.79
-0.18	-0.14	1.95
-0.54	-0.33	1.79
0.10	0.09	2.71
0.62	0.48	2.77
0.46	0.33	2.48
0.48	0.37	2.71
0.21	0.15	2.77
-0.60	-0.40	1.61
0.30	0.21	2.48
0.40	0.33	1.39
0.16	0.07	2.77
0.17	0.17	2.20
0.60	0.50	2.08
0.24	0.16	3.30
0.00	0.20	1.61
-0.80	-0.67	1.39
-0.80	-0.67	1.39
0.50	0.33	1.10
-0.15	-0.08	3.14
0.15	0.06	2.83
-0.07	-0.05	1.95
0.65	0.52	3.00
0.20	0.00	1.39
0.23	0.17	2.20
0.17	0.07	2.08
0.80	0.67	1.39
-0.48	-0.33	2.48
0.18	0.17	2.20
-0.43	-0.33	1.79
0.43	0.29	3.43
0.40	0.33	1.39
0.70	0.51	2.56
0.40	0.40	1.61
0.05	0.08	2.56
-0.02	0.02	2.94
-0.29	-0.19	2.64
0.21	0.14	3.26
0.07	0.08	2.62
0.37	0.26	3.58
0.15	0.08	3.69
0.56	0.41	2.71
0.27	0.17	3.30
0.20	0.16	2.83
0.25	0.17	2.77
0.43	0.30	2.94
0.35	0.27	2.40
0.21	0.14	2.71
0.48	0.41	2.71
0.65	0.47	2.71
-0.50	-0.33	1.10
0.59	0.40	3.18
0.47	0.32	3.18
1.00	1.00	1.10
0.18	0.14	3.37
0.20	0.00	1.39
0.08	0.02	2.40
0.64	0.57	2.08
0.30	0.21	2.48
-0.07	-0.05	1.95
0.51	0.36	2.48
0.40	0.32	3.00
0.61	0.52	1.95
0.14	0.09	3.50
0.09	0.09	2.94
-0.77	-0.60	1.79
0.47	0.30	3.04
0.07	0.03	3.00
0.38	0.26	2.71
-0.02	-0.03	2.56
-0.01	-0.03	2.83
-0.06	-0.03	2.48
0.41	0.31	2.94
0.24	0.16	3.40
-0.02	0.01	2.94
0.28	0.21	3.00
0.20	0.14	2.71
-0.30	-0.20	1.61
0.30	0.21	2.64
0.39	0.29	3.37
0.36	0.24	2.48
0.27	0.21	2.64
-0.06	-0.02	2.40
0.14	0.07	1.79
0.41	0.26	2.56
0.16	0.15	2.77
0.11	0.10	2.71
0.19	0.12	3.93
0.71	0.58	2.48
0.28	0.18	3.26
0.07	0.03	3.22
0.07	0.05	2.40
-1.00	-1.00	0.69
0.65	0.47	2.71
0.80	0.60	1.61
0.43	0.25	2.64
0.26	0.16	2.40
0.24	0.16	3.50
0.35	0.24	3.56
0.18	0.00	2.20
-0.77	-0.60	1.79
0.33	0.24	3.00
0.61	0.45	2.94
0.78	0.62	2.71
0.43	0.33	2.48
0.52	0.36	2.08
0.32	0.28	2.20
0.30	0.20	1.61
0.80	0.67	1.39
0.50	0.33	1.10
0.48	0.31	2.71
-0.89	-0.73	1.79
-0.37	-0.33	1.79
0.49	0.33	2.71
0.25	0.22	2.20
0.68	0.45	2.48
0.77	0.60	1.79
0.20	0.10	2.64
-0.07	-0.07	2.08
0.47	0.35	3.26
0.34	0.23	3.69
0.18	0.13	3.40
0.40	0.26	3.40
0.52	0.34	3.04
0.40	0.29	2.08
0.70	0.60	1.61
0.64	0.49	2.64
0.35	0.23	3.14
1.00	1.00	0.69
0.83	0.67	2.64
-0.36	-0.33	1.95
0.09	0.07	1.79
0.69	0.45	2.48
0.60	0.44	3.04
0.19	0.14	3.43
0.57	0.41	3.43
0.47	0.35	2.89
0.04	0.02	3.98
0.37	0.26	4.00
0.40	0.35	2.40
0.39	0.25	3.00
-0.14	-0.10	2.56
0.71	0.52	3.14
0.19	0.13	2.40
-1.00	-1.00	0.69
0.63	0.45	2.77
-0.22	-0.11	2.30
0.31	0.15	2.48
-0.36	-0.29	2.30
-0.06	-0.05	2.71
0.54	0.47	1.79
-0.27	-0.16	2.30
-1.00	-1.00	0.69
0.10	0.00	1.61
0.40	0.33	1.39
1.00	1.00	1.10
-0.06	0.03	2.56
0.30	0.24	2.71
-0.13	-0.12	2.48
0.23	0.09	2.40
0.71	0.60	1.79
0.31	0.20	1.79
0.38	0.29	2.89
-0.43	-0.27	2.64
-0.14	-0.14	2.08
-0.50	-0.33	1.10
0.20	0.20	1.79
0.41	0.30	3.04
0.38	0.25	3.18
0.27	0.20	2.30
0.16	0.13	2.56
0.23	0.17	2.20
0.21	0.14	2.08
0.31	0.23	2.64
0.36	0.29	2.30
0.60	0.40	1.61
0.30	0.20	1.61
-0.04	-0.05	2.64
0.40	0.24	2.71
1.00	1.00	0.69
0.36	0.25	2.77
0.05	0.03	2.71
0.13	0.06	2.20
0.44	0.30	3.04
-0.43	-0.33	1.95
0.01	-0.03	2.56
0.03	0.03	2.77
-0.36	-0.33	1.95
0.28	0.20	3.83
0.25	0.17	3.83
0.10	0.00	1.61
1.00	1.00	0.69
0.16	0.10	2.77
0.15	0.10	3.04
0.66	0.47	1.79
0.62	0.46	3.04
-0.03	-0.02	3.37
-1.00	-1.00	0.69
0.66	0.47	3.43
0.50	0.35	3.00
0.41	0.30	3.14
0.30	0.21	2.56
0.50	0.33	1.10
0.75	0.56	2.20
-0.23	-0.17	3.18
1.00	1.00	1.39
0.57	0.43	1.95
0.43	0.30	3.40
0.60	0.40	1.61
0.39	0.28	2.56
0.57	0.39	2.94
1.00	1.00	1.61
0.50	0.33	1.10
0.49	0.37	2.71
1.00	1.00	0.69
-1.00	-1.00	0.69
0.43	0.20	1.79
0.27	0.17	3.47
0.40	0.33	1.39
-0.30	-0.20	1.61
0.37	0.25	2.83
-0.18	-0.17	2.20
0.25	0.16	2.64
0.53	0.35	2.40
0.52	0.37	3.40
0.67	0.51	3.22
-0.02	-0.07	2.08
0.26	0.15	2.56
0.35	0.24	2.40
0.38	0.31	2.89
0.65	0.42	2.40
-0.02	-0.05	2.40
0.71	0.47	1.79
0.19	0.15	2.94
0.90	0.80	1.61
0.06	-0.02	2.40
0.53	0.41	3.18
0.55	0.38	2.40
0.50	0.38	3.18
0.23	0.13	3.09
0.22	0.16	3.56
0.40	0.27	3.58
0.30	0.20	1.61
-0.40	-0.33	1.39
0.40	0.33	1.39
0.15	0.10	3.47
-1.00	-1.00	1.39
-0.02	-0.07	2.08
0.20	0.17	2.20
0.80	0.67	1.39
-0.15	-0.09	3.22
0.59	0.38	2.30
0.49	0.26	2.56
0.27	0.20	3.43
0.51	0.40	3.09
0.02	0.00	2.08
0.33	0.22	3.26
-0.35	-0.28	2.56
0.30	0.22	3.61
0.90	0.80	1.61
0.06	0.09	2.71
0.37	0.26	2.83
0.59	0.44	2.56
0.49	0.31	3.04
-0.16	-0.10	2.83
0.50	0.33	1.10
0.74	0.50	2.08
0.27	0.19	3.85
0.30	0.20	1.61
0.60	0.45	2.89
0.18	0.19	2.64
-0.01	0.03	3.14
0.00	0.01	2.89
0.59	0.48	3.04
0.26	0.18	2.77
0.90	0.72	2.20
-0.34	-0.20	2.40
0.20	0.00	1.39
-0.13	-0.06	2.20
0.40	0.28	2.71
0.03	0.05	2.56
0.43	0.30	3.50
-0.05	-0.07	2.08
-0.08	-0.08	3.00
-0.08	-0.10	2.94
1.00	1.00	1.10
0.40	0.29	2.83
1.00	1.00	0.69
-0.20	-0.20	1.61
-0.40	-0.33	1.39
0.06	0.03	3.22
0.36	0.26	2.56
0.73	0.51	2.30
0.24	0.21	2.08
0.14	0.16	3.18
-0.03	-0.07	1.79
0.80	0.67	1.39
0.19	0.18	2.71
-0.62	-0.51	2.30
-0.03	-0.01	3.83
0.28	0.18	3.76
0.26	0.22	2.71
0.33	0.28	2.20
0.35	0.33	2.30
0.34	0.24	2.40
0.21	0.13	3.09
0.24	0.20	3.00
0.40	0.28	2.20
0.22	0.12	3.33
0.66	0.43	2.77
0.24	0.13	2.56
0.23	0.21	3.00
-0.39	-0.24	1.95
1.00	1.00	1.39
0.37	0.33	1.79
1.00	1.00	0.69
0.25	0.19	2.94
0.33	0.22	3.18
0.09	0.07	1.79
0.25	0.15	2.94
0.26	0.27	2.40
-0.11	-0.14	1.95
0.56	0.37	2.71
0.62	0.45	2.40
1.00	1.00	0.69
0.48	0.33	2.20
0.28	0.16	3.00
0.53	0.38	3.00
0.14	0.20	1.79
0.04	0.04	3.09
0.37	0.26	2.94
0.54	0.47	1.79
0.43	0.37	2.71
0.29	0.19	3.64
0.07	0.04	3.04
0.52	0.43	2.08
0.27	0.20	2.40
0.60	0.40	1.61
-0.13	-0.06	2.48
0.52	0.33	2.20
0.43	0.43	1.95
0.30	0.18	2.56
0.12	0.14	2.71
0.55	0.41	2.71
-0.14	-0.20	1.79
0.59	0.29	2.30
0.07	0.05	1.95
0.42	0.31	2.40
0.63	0.46	2.56
-0.40	-0.33	1.39
-0.11	-0.14	1.95
0.40	0.32	2.77
0.32	0.18	3.09
0.61	0.47	2.30
-0.50	-0.33	1.10
0.50	0.35	3.09
0.30	0.20	3.09
0.18	0.11	2.30
0.20	0.12	2.48
0.50	0.40	1.61
0.43	0.33	1.79
0.54	0.33	1.95
0.30	0.20	1.61
0.37	0.27	2.94
-1.00	-1.00	0.69
1.00	1.00	0.69
0.80	0.67	1.39
-0.03	0.00	2.20
0.48	0.36	2.08
-0.21	-0.10	2.56
-0.50	-0.33	1.10
0.01	-0.02	2.89
0.52	0.41	2.83
0.34	0.23	3.18
0.10	0.00	1.61
0.38	0.25	3.53
0.81	0.64	2.48
0.40	0.33	1.39
0.21	0.11	2.94
0.36	0.25	3.53
0.60	0.40	1.61
-0.50	-0.33	1.10
0.05	0.07	2.08
0.08	0.06	2.20
