Spearman	Kendall	MutualInformation
0.76	0.64	2.08
0.55	0.39	3.64
0.60	0.40	1.61
0.61	0.49	2.71
1.00	1.00	0.69
0.88	0.72	2.20
0.32	0.14	1.95
-0.30	-0.20	1.61
0.75	0.60	2.83
0.47	0.36	3.09
0.77	0.58	3.09
1.00	1.00	0.69
0.43	0.47	1.79
-0.19	-0.21	2.08
0.61	0.52	1.95
0.09	0.07	1.79
0.80	0.67	1.39
0.36	0.22	3.18
1.00	1.00	0.69
0.77	0.60	1.79
-1.00	-1.00	1.10
0.79	0.59	3.22
0.19	0.14	2.08
0.64	0.50	2.08
0.71	0.56	2.40
0.47	0.32	2.64
0.48	0.34	3.53
0.45	0.33	2.77
0.33	0.22	2.20
0.52	0.43	2.08
1.00	1.00	1.10
0.66	0.60	1.79
0.72	0.54	2.56
0.70	0.60	1.61
0.78	0.60	2.30
0.57	0.49	2.40
0.50	0.20	1.61
0.32	0.20	2.40
0.80	0.67	1.39
0.67	0.48	2.89
0.75	0.58	2.71
0.64	0.33	2.48
0.68	0.50	2.71
0.58	0.42	2.40
0.85	0.67	2.64
0.42	0.27	2.48
0.89	0.73	1.79
0.77	0.60	1.79
-0.40	-0.33	1.39
0.58	0.45	2.48
0.54	0.37	2.77
0.21	0.14	1.95
0.67	0.45	2.48
1.00	1.00	1.10
0.35	0.22	2.20
0.63	0.48	2.48
0.37	0.33	1.79
1.00	1.00	1.10
0.80	0.60	1.61
1.00	1.00	0.69
0.80	0.59	2.56
0.43	0.36	2.08
0.77	0.61	2.20
0.50	0.33	1.10
0.62	0.52	2.48
-0.11	-0.05	2.40
0.64	0.50	2.08
0.50	0.40	1.61
-0.20	0.00	1.39
-0.50	-0.33	1.10
0.63	0.43	3.00
0.63	0.48	3.09
0.32	0.24	2.94
0.46	0.24	1.95
0.37	0.33	1.79
0.74	0.51	3.71
0.41	0.30	2.71
0.86	0.75	2.40
0.51	0.33	2.77
0.90	0.80	1.61
-0.80	-0.67	1.39
0.49	0.31	2.56
0.85	0.69	2.64
0.49	0.38	2.64
-1.00	-1.00	0.69
-0.60	-0.40	1.61
0.57	0.52	1.95
0.70	0.50	2.20
0.67	0.50	2.08
0.89	0.73	1.79
0.80	0.67	1.39
0.89	0.73	1.79
0.64	0.43	1.95
0.80	0.64	2.56
0.70	0.49	2.40
0.61	0.45	2.77
0.77	0.60	2.30
0.72	0.55	3.00
0.81	0.71	2.08
0.85	0.67	3.22
0.68	0.52	1.95
0.80	0.60	1.61
-1.00	-1.00	1.10
0.20	0.00	1.39
0.50	0.33	1.10
-1.00	-1.00	0.69
-1.00	-1.00	0.69
0.50	0.33	1.10
-1.00	-1.00	0.69
0.40	0.33	1.39
0.50	0.33	1.10
1.00	1.00	0.69
0.89	0.73	1.79
0.40	0.33	1.39
0.66	0.41	2.56
0.66	0.51	3.22
1.00	1.00	1.10
0.81	0.64	2.08
0.56	0.41	3.22
0.80	0.61	2.20
0.45	0.36	2.08
0.90	0.80	1.61
0.31	0.20	2.40
0.63	0.50	2.71
0.88	0.82	2.30
0.51	0.37	2.83
0.67	0.44	2.20
0.65	0.45	2.40
-0.36	-0.24	2.48
0.71	0.54	2.83
0.72	0.64	2.30
0.83	0.71	2.08
0.46	0.39	2.48
0.74	0.54	2.64
0.64	0.48	2.48
0.76	0.57	2.89
-0.50	-0.33	1.10
0.55	0.37	3.22
0.85	0.67	2.48
1.00	1.00	0.69
0.80	0.67	1.39
0.43	0.24	1.95
0.76	0.57	2.94
0.31	0.33	1.79
0.69	0.57	2.08
-1.00	-1.00	0.69
0.69	0.48	2.48
-0.60	-0.33	1.39
0.17	0.11	2.20
0.60	0.43	3.22
0.51	0.39	2.71
0.62	0.41	3.04
0.62	0.47	2.94
0.60	0.43	3.58
0.56	0.45	2.77
0.60	0.43	2.08
0.83	0.67	2.20
-1.00	-1.00	1.10
0.23	0.12	2.48
0.64	0.52	1.95
1.00	1.00	1.10
0.50	0.40	1.61
0.66	0.47	1.79
0.59	0.39	2.48
0.31	0.24	2.30
0.90	0.80	1.61
0.05	0.07	2.08
0.60	0.33	1.39
-0.50	-0.33	1.10
0.58	0.45	3.22
0.43	0.33	1.95
0.65	0.44	2.20
0.55	0.39	2.20
-0.14	-0.07	1.79
0.36	0.24	1.95
0.21	0.14	1.95
0.31	0.20	1.79
0.14	0.14	2.08
0.00	0.00	1.39
0.40	0.33	1.39
0.50	0.40	1.61
0.40	0.33	1.39
0.75	0.53	2.40
0.83	0.73	1.79
0.63	0.46	3.04
0.79	0.60	2.94
0.70	0.60	1.61
0.20	0.20	1.61
0.65	0.47	3.64
0.89	0.78	2.30
0.62	0.50	3.37
0.43	0.43	1.95
0.64	0.43	1.95
0.80	0.60	1.61
0.71	0.52	1.95
0.49	0.33	1.79
0.50	0.40	1.61
0.27	0.20	2.30
0.38	0.25	3.00
0.25	0.16	2.30
0.71	0.56	2.94
0.18	0.12	2.83
0.29	0.14	2.64
0.35	0.23	2.94
0.50	0.20	1.61
0.37	0.33	1.79
0.26	0.20	1.79
0.60	0.47	1.79
0.58	0.50	2.20
0.00	0.00	1.39
0.92	0.78	2.30
0.66	0.50	3.37
0.66	0.45	2.40
0.67	0.46	3.18
0.74	0.62	2.83
0.77	0.60	1.79
0.85	0.67	2.48
0.96	0.90	1.95
0.50	0.33	1.10
0.77	0.60	1.79
-1.00	-1.00	0.69
0.58	0.42	2.94
0.78	0.61	2.20
0.38	0.24	2.30
0.82	0.67	2.48
0.40	0.33	1.39
-0.40	-0.33	1.39
0.70	0.60	1.61
0.59	0.35	2.40
0.70	0.60	1.61
0.71	0.52	1.95
0.29	0.21	2.08
0.20	0.00	1.39
1.00	1.00	1.10
0.19	0.14	2.08
0.50	0.33	1.10
1.00	1.00	0.69
0.94	0.87	1.79
0.62	0.49	2.94
0.37	0.31	2.40
0.66	0.46	2.56
0.80	0.60	2.40
0.69	0.45	2.71
0.71	0.47	1.79
0.83	0.67	2.20
0.55	0.36	2.48
0.78	0.64	2.40
0.78	0.61	2.20
0.75	0.53	3.40
0.80	0.60	2.40
0.32	0.27	2.64
0.52	0.37	3.04
0.80	0.67	1.39
0.57	0.44	2.94
0.45	0.42	2.40
0.70	0.60	2.30
0.60	0.44	2.56
0.36	0.12	2.48
0.82	0.66	2.83
0.52	0.44	2.20
1.00	1.00	0.69
1.00	1.00	0.69
0.42	0.27	2.94
0.64	0.45	3.09
0.43	0.20	1.79
0.60	0.40	1.61
0.60	0.40	1.61
0.68	0.48	3.14
-1.00	-1.00	0.69
1.00	1.00	0.69
-0.26	-0.20	1.79
0.70	0.60	1.61
0.27	0.11	2.30
-0.14	-0.07	1.79
-0.40	-0.33	1.39
0.65	0.48	3.33
0.27	0.24	2.40
0.00	0.20	1.61
0.60	0.42	2.94
0.79	0.53	2.83
0.40	0.30	3.04
0.63	0.49	2.40
0.57	0.40	3.47
0.38	0.32	2.64
0.74	0.55	3.00
0.30	0.19	3.00
0.57	0.38	2.40
0.68	0.47	3.26
0.83	0.64	2.08
-0.13	-0.07	2.30
0.62	0.42	2.48
0.60	0.40	1.61
0.95	0.86	2.08
0.19	0.16	2.30
0.78	0.58	2.48
0.83	0.64	2.56
0.69	0.52	2.89
0.63	0.49	2.56
0.77	0.60	1.79
1.00	1.00	0.69
0.38	0.24	2.30
0.71	0.52	1.95
0.45	0.29	2.08
0.77	0.61	2.20
0.52	0.36	2.89
0.79	0.64	2.08
0.86	0.71	2.08
0.61	0.33	1.95
0.39	0.20	2.40
0.83	0.73	1.79
0.34	0.26	2.56
0.59	0.38	2.40
0.20	0.00	1.39
0.66	0.60	1.79
0.22	0.18	2.48
1.00	1.00	0.69
0.70	0.52	3.09
0.81	0.64	2.40
0.69	0.47	2.77
0.44	0.33	2.89
0.42	0.27	2.64
0.56	0.41	2.71
0.65	0.49	2.56
0.94	0.87	1.79
0.51	0.37	3.61
0.77	0.61	2.20
0.70	0.49	2.56
0.82	0.64	2.40
0.43	0.33	1.95
0.86	0.64	2.08
0.60	0.47	1.79
0.34	0.25	2.77
0.43	0.29	2.83
0.46	0.33	2.56
0.41	0.32	2.64
0.63	0.44	2.20
0.17	0.07	2.08
0.43	0.20	1.79
1.00	1.00	0.69
0.46	0.27	2.48
0.65	0.46	3.40
0.76	0.59	3.26
0.30	0.21	3.09
0.95	0.86	2.08
1.00	1.00	0.69
0.83	0.73	1.79
0.18	0.15	3.04
0.75	0.56	2.64
0.24	0.15	2.48
0.40	0.36	2.08
1.00	1.00	0.69
1.00	1.00	1.10
0.60	0.33	1.39
0.48	0.36	2.48
0.52	0.39	2.20
0.29	0.14	1.95
0.49	0.36	2.64
-0.40	-0.33	1.39
0.90	0.80	1.61
0.71	0.47	1.79
0.35	0.24	2.83
0.50	0.33	1.95
-0.27	-0.22	2.20
0.53	0.36	2.89
0.41	0.31	2.56
0.39	0.23	2.94
0.57	0.46	3.04
0.64	0.45	3.74
0.44	0.30	3.04
0.59	0.42	3.14
0.00	0.00	1.39
0.83	0.69	2.30
0.89	0.71	1.95
-1.00	-1.00	0.69
1.00	1.00	0.69
0.58	0.45	2.40
0.51	0.42	2.40
1.00	1.00	0.69
0.52	0.29	2.08
0.80	0.67	1.39
0.82	0.69	2.30
0.26	0.18	2.77
0.71	0.47	1.79
0.27	0.24	2.40
0.50	0.33	1.10
0.65	0.49	2.40
0.20	0.20	1.61
0.46	0.33	1.95
0.48	0.37	3.09
0.48	0.30	2.71
0.48	0.33	3.18
0.60	0.50	2.08
0.50	0.33	1.10
0.50	0.33	1.10
0.50	0.33	1.10
0.70	0.53	2.40
0.54	0.33	1.79
0.14	0.07	1.79
-0.60	-0.33	1.39
0.71	0.50	2.08
0.71	0.51	2.30
0.14	0.05	1.95
0.33	0.23	2.77
0.98	0.93	2.08
1.00	1.00	1.39
0.94	0.87	1.79
0.66	0.49	2.40
0.76	0.57	2.08
0.48	0.36	2.08
0.22	0.14	2.64
0.87	0.70	2.48
0.68	0.52	1.95
0.74	0.57	2.08
0.69	0.53	2.83
0.50	0.33	1.10
0.03	-0.07	1.79
0.50	0.33	1.10
0.45	0.33	2.48
0.51	0.37	3.37
0.50	0.33	1.10
0.50	0.33	1.95
0.31	0.21	2.08
0.71	0.54	2.64
0.33	0.18	2.77
0.89	0.73	1.79
0.32	0.24	1.95
0.79	0.62	1.95
-0.11	-0.14	1.95
0.83	0.64	2.08
0.80	0.67	1.39
-0.20	0.00	1.39
0.10	0.00	2.08
0.48	0.35	2.40
0.46	0.34	3.04
0.78	0.58	2.77
1.00	1.00	1.39
0.31	0.20	1.79
0.90	0.80	1.61
0.50	0.40	1.61
0.79	0.64	2.40
0.53	0.39	2.48
0.85	0.69	2.83
1.00	1.00	1.10
0.60	0.40	1.61
0.60	0.40	1.61
0.87	0.73	2.48
0.65	0.54	2.56
0.50	0.33	1.10
0.89	0.73	1.79
0.60	0.40	1.61
0.80	0.67	1.39
0.83	0.73	1.79
0.90	0.80	1.61
0.32	0.24	1.95
0.74	0.59	2.56
0.91	0.76	2.48
0.50	0.33	1.10
0.83	0.65	3.40
0.44	0.34	3.00
-0.90	-0.80	1.61
1.00	1.00	0.69
1.00	1.00	0.69
0.73	0.57	3.40
1.00	1.00	0.69
-0.32	-0.14	1.95
0.78	0.61	2.48
1.00	1.00	1.39
0.89	0.81	1.95
0.60	0.49	2.56
0.46	0.33	3.47
0.70	0.60	1.61
0.32	0.24	1.95
1.00	1.00	0.69
-0.80	-0.67	1.39
0.80	0.67	1.39
0.73	0.49	2.89
-1.00	-1.00	1.10
-0.50	-0.33	1.10
0.83	0.64	2.08
0.80	0.67	1.39
0.65	0.44	2.20
0.60	0.40	1.61
0.75	0.67	2.40
0.70	0.60	1.61
0.80	0.67	1.39
1.00	1.00	1.61
0.83	0.67	2.40
0.70	0.60	1.61
0.54	0.20	1.79
0.45	0.33	2.20
0.29	0.21	2.08
0.68	0.56	2.20
0.53	0.37	3.26
0.75	0.61	2.20
1.00	1.00	1.39
0.57	0.40	2.94
0.64	0.43	2.08
0.86	0.71	2.08
0.83	0.60	1.79
0.70	0.60	1.61
0.60	0.47	1.79
0.54	0.43	1.95
0.50	0.33	1.10
0.28	0.16	2.40
0.32	0.20	2.30
0.71	0.60	1.79
0.46	0.31	2.40
1.00	1.00	1.10
0.45	0.31	2.40
0.71	0.58	2.48
0.43	0.32	2.83
0.90	0.72	2.20
-1.00	-1.00	0.69
1.00	1.00	1.10
0.60	0.33	1.79
0.79	0.62	1.95
0.66	0.51	3.33
0.66	0.49	2.64
0.62	0.48	2.48
0.45	0.35	2.89
0.75	0.56	2.94
0.90	0.80	1.61
0.03	0.02	2.30
1.00	1.00	0.69
0.77	0.60	2.30
0.72	0.61	2.48
0.78	0.56	2.64
0.65	0.49	2.40
0.56	0.38	2.64
0.54	0.38	3.04
0.79	0.62	1.95
0.89	0.71	1.95
0.53	0.39	2.71
1.00	1.00	0.69
0.68	0.52	1.95
0.68	0.52	1.95
0.00	0.00	1.39
0.40	0.33	1.39
0.30	0.20	1.61
-1.00	-1.00	0.69
0.67	0.50	2.08
1.00	1.00	0.69
0.50	0.33	1.10
0.50	0.35	3.26
0.43	0.35	2.77
0.65	0.50	2.89
0.67	0.44	2.20
0.64	0.49	2.56
0.76	0.56	2.40
0.83	0.73	1.79
0.50	0.33	1.10
0.81	0.67	2.40
0.41	0.30	2.48
0.70	0.57	2.77
0.82	0.63	3.18
0.73	0.61	2.20
0.31	0.26	2.56
-0.40	-0.33	1.39
1.00	1.00	0.69
0.00	0.00	1.39
0.64	0.43	2.08
0.61	0.52	1.95
0.58	0.39	2.48
0.62	0.45	2.71
0.66	0.46	3.09
0.88	0.74	2.56
0.52	0.37	3.47
0.78	0.67	2.20
0.65	0.41	2.83
0.50	0.33	1.10
0.17	0.10	2.77
0.78	0.57	3.00
0.52	0.39	2.20
0.20	0.20	1.61
0.34	0.24	2.40
0.56	0.33	2.56
0.34	0.23	2.64
-0.04	-0.14	1.95
0.68	0.51	3.09
0.53	0.38	3.56
0.69	0.49	2.40
0.55	0.42	2.77
0.58	0.42	2.94
0.86	0.71	1.95
0.62	0.43	2.08
0.48	0.36	2.08
0.76	0.55	3.26
0.38	0.22	2.20
0.23	0.25	2.64
0.82	0.62	1.95
0.52	0.43	2.08
0.31	0.18	2.77
0.55	0.46	2.56
0.58	0.43	3.22
0.38	0.30	2.48
0.52	0.41	2.56
0.65	0.45	2.94
0.49	0.33	1.79
0.30	0.20	1.61
0.78	0.60	2.64
-1.00	-1.00	0.69
0.75	0.51	2.30
0.36	0.24	1.95
0.80	0.67	1.39
0.87	0.70	2.89
0.73	0.52	2.77
0.31	0.20	1.79
0.83	0.64	2.48
0.40	0.27	2.89
0.40	0.28	2.56
0.48	0.28	2.20
0.61	0.43	3.00
0.63	0.39	3.14
0.80	0.60	1.61
0.37	0.33	1.79
-1.00	-1.00	0.69
0.60	0.33	1.79
0.84	0.71	2.40
0.75	0.52	3.33
0.57	0.43	2.08
0.57	0.41	2.89
0.74	0.64	2.08
0.69	0.58	2.48
0.20	0.16	2.94
0.65	0.48	3.50
0.62	0.47	3.09
0.57	0.40	3.00
0.30	0.19	3.64
0.84	0.64	2.30
0.64	0.43	2.64
0.65	0.45	3.09
0.69	0.48	3.64
0.68	0.54	3.04
0.78	0.59	3.14
0.65	0.49	3.04
0.73	0.53	2.40
0.74	0.62	2.56
-1.00	-1.00	0.69
0.66	0.48	2.77
0.54	0.42	2.30
0.20	0.07	1.79
1.00	1.00	1.39
0.38	0.28	2.20
0.50	0.36	2.08
0.83	0.67	2.20
0.68	0.51	2.83
0.75	0.56	2.64
0.68	0.45	3.18
0.61	0.49	2.71
0.69	0.48	3.22
0.80	0.67	1.39
0.73	0.54	2.64
0.85	0.66	2.94
0.38	0.28	2.56
1.00	1.00	0.69
0.77	0.64	2.30
0.38	0.20	2.40
0.66	0.47	2.71
0.20	0.00	1.39
0.60	0.45	3.09
0.36	0.33	1.95
0.80	0.65	2.89
0.55	0.38	2.30
0.37	0.25	2.64
0.83	0.63	2.77
1.00	1.00	1.10
0.81	0.57	2.08
0.60	0.45	2.71
0.43	0.20	1.79
-0.20	0.00	1.39
1.00	1.00	1.10
0.94	0.87	1.79
0.64	0.50	2.08
0.50	0.33	1.10
0.76	0.59	2.83
0.50	0.33	1.10
0.75	0.60	2.40
0.39	0.33	1.95
0.86	0.71	1.95
0.62	0.44	2.20
1.00	1.00	0.69
-1.00	-1.00	0.69
1.00	1.00	1.10
0.20	0.20	1.79
0.50	0.33	1.10
0.60	0.44	2.20
0.77	0.60	1.79
0.65	0.45	2.48
-0.03	-0.06	2.20
1.00	1.00	1.61
0.71	0.52	1.95
0.87	0.67	2.40
0.67	0.57	2.08
0.67	0.49	2.71
0.80	0.67	1.39
0.82	0.66	2.83
0.59	0.43	3.53
0.78	0.64	2.30
0.73	0.56	3.18
0.70	0.52	3.37
0.72	0.53	3.50
0.66	0.48	2.48
0.50	0.33	1.10
0.70	0.56	2.30
0.55	0.45	2.40
0.67	0.50	2.08
0.48	0.37	2.71
0.59	0.43	3.18
0.50	0.33	1.10
0.86	0.79	2.08
0.75	0.62	1.95
0.45	0.44	2.20
0.79	0.61	3.40
0.56	0.40	3.33
0.75	0.53	2.83
0.72	0.54	3.30
0.73	0.53	3.04
0.74	0.56	2.94
0.63	0.46	2.56
0.48	0.32	2.89
0.73	0.52	3.22
0.60	0.33	1.79
1.00	1.00	1.39
0.77	0.60	1.79
0.59	0.42	2.48
1.00	1.00	1.39
0.49	0.31	3.37
0.42	0.33	2.20
0.68	0.51	2.56
0.77	0.58	2.48
0.37	0.33	1.79
0.42	0.28	2.77
0.17	0.14	2.64
0.64	0.43	1.95
0.84	0.67	2.48
1.00	1.00	0.69
0.40	0.33	1.39
0.53	0.31	3.04
0.50	0.33	1.10
0.66	0.47	3.43
0.94	0.87	1.79
0.40	0.33	1.39
-0.50	-0.33	1.10
0.83	0.66	2.89
0.71	0.54	3.00
0.57	0.41	3.22
0.43	0.29	2.08
0.54	0.40	2.83
0.75	0.53	2.40
-0.14	-0.07	1.79
0.62	0.47	2.30
0.55	0.41	2.64
0.72	0.56	2.40
0.58	0.37	2.89
0.54	0.33	1.79
0.57	0.43	2.08
0.11	0.14	1.95
0.20	0.20	1.61
0.70	0.53	2.40
0.47	0.28	2.20
0.72	0.54	3.04
0.73	0.52	3.09
-0.50	-0.33	1.10
-0.03	0.02	2.30
0.78	0.56	2.20
0.79	0.62	1.95
0.80	0.67	1.39
0.68	0.55	2.48
0.71	0.62	1.95
0.68	0.49	2.94
0.94	0.82	2.30
0.65	0.44	2.20
1.00	1.00	1.39
0.76	0.64	2.30
1.00	1.00	0.69
0.11	0.14	1.95
0.75	0.62	1.95
0.60	0.40	1.61
0.82	0.71	1.95
0.69	0.48	2.48
-0.80	-0.67	1.39
-0.05	0.00	2.56
0.63	0.50	2.20
-1.00	-1.00	0.69
0.60	0.44	3.53
-1.00	-1.00	0.69
0.83	0.67	2.89
0.75	0.56	2.20
0.68	0.49	3.56
0.60	0.40	1.61
0.61	0.45	3.26
0.65	0.44	3.30
0.77	0.57	3.04
0.86	0.71	2.71
0.45	0.27	2.48
0.57	0.37	3.47
0.67	0.46	3.14
0.72	0.52	3.30
0.48	0.35	3.22
0.57	0.40	3.78
0.89	0.71	1.95
-0.31	-0.20	1.79
0.73	0.58	3.18
0.81	0.64	2.30
0.80	0.60	3.76
0.63	0.46	3.04
0.45	0.32	3.58
0.67	0.49	3.30
0.52	0.35	2.89
0.56	0.40	3.30
0.77	0.60	1.79
0.71	0.60	1.79
0.85	0.71	2.40
0.67	0.49	2.71
0.76	0.56	3.00
0.63	0.44	2.89
0.77	0.64	2.48
0.70	0.52	2.77
0.50	0.33	1.10
0.50	0.34	3.30
0.00	0.20	1.61
0.70	0.52	3.26
0.52	0.33	2.71
1.00	1.00	1.61
0.60	0.47	1.79
0.45	0.27	2.64
0.80	0.61	2.20
0.71	0.43	2.08
0.77	0.60	1.79
0.50	0.38	2.40
0.40	0.40	1.61
0.62	0.49	2.64
0.82	0.64	2.40
0.83	0.64	3.53
0.50	0.33	2.30
0.30	0.20	1.61
0.62	0.43	3.33
0.60	0.33	1.39
0.59	0.42	3.87
0.43	0.31	2.56
0.71	0.47	1.79
0.36	0.26	2.56
-0.19	-0.14	2.08
0.39	0.35	2.40
0.85	0.69	2.30
0.50	0.20	1.61
0.71	0.60	1.79
0.50	0.33	1.10
0.87	0.69	2.83
0.60	0.44	3.00
0.51	0.38	2.94
0.96	0.90	1.95
0.93	0.81	1.95
0.79	0.60	2.30
0.70	0.56	2.20
0.83	0.73	1.79
0.80	0.62	2.56
-0.60	-0.40	1.61
0.51	0.39	3.18
0.43	0.32	3.37
-1.00	-1.00	0.69
1.00	1.00	0.69
0.43	0.30	2.48
0.80	0.60	1.61
0.86	0.64	2.08
0.70	0.45	2.48
1.00	1.00	0.69
0.54	0.33	1.79
0.50	0.33	1.10
0.59	0.40	2.77
0.68	0.52	3.04
0.68	0.52	1.95
0.75	0.57	3.37
0.80	0.67	1.39
0.80	0.67	1.39
0.60	0.33	1.39
0.40	0.33	1.39
0.00	0.00	1.61
1.00	1.00	1.39
1.00	1.00	1.61
-1.00	-1.00	1.10
-1.00	-1.00	0.69
0.50	0.33	1.95
0.55	0.43	2.08
0.59	0.42	3.26
0.89	0.73	1.79
0.37	0.33	1.79
0.76	0.57	2.08
0.54	0.42	2.40
0.81	0.67	2.40
0.80	0.67	1.39
0.69	0.52	2.71
0.48	0.28	2.20
0.49	0.33	1.79
0.61	0.51	2.30
0.50	0.40	1.61
0.75	0.59	2.94
0.52	0.35	2.40
0.25	0.24	1.95
0.32	0.24	1.95
0.76	0.64	2.30
1.00	1.00	1.61
0.90	0.80	1.61
0.79	0.64	2.08
0.91	0.74	2.56
0.52	0.36	2.08
-1.00	-1.00	1.10
0.58	0.38	2.40
0.71	0.56	2.56
1.00	1.00	0.69
1.00	1.00	0.69
1.00	1.00	1.10
1.00	1.00	0.69
0.77	0.60	2.40
0.66	0.47	1.79
0.49	0.33	1.79
0.30	0.20	2.30
1.00	1.00	0.69
0.76	0.56	2.30
0.60	0.43	2.08
0.64	0.50	2.08
0.77	0.57	3.04
0.67	0.53	2.89
0.79	0.58	3.47
0.80	0.59	3.26
0.65	0.47	3.40
0.56	0.40	2.77
0.37	0.30	2.64
0.46	0.33	1.95
0.23	0.15	2.56
0.66	0.48	2.89
0.37	0.24	2.30
0.37	0.33	1.79
0.48	0.37	3.22
0.57	0.41	2.71
0.75	0.56	2.20
0.68	0.58	2.48
0.57	0.41	3.14
0.62	0.44	3.22
0.67	0.48	3.64
0.57	0.38	3.37
0.39	0.26	3.26
0.07	0.05	1.95
0.94	0.87	1.79
0.71	0.52	1.95
-0.37	-0.33	1.79
0.38	0.30	2.71
0.76	0.56	2.30
0.74	0.58	2.77
0.88	0.76	2.48
0.91	0.79	2.71
0.34	0.23	2.77
-0.90	-0.80	1.61
0.85	0.67	2.48
-1.00	-1.00	1.39
0.73	0.50	2.20
0.45	0.29	2.08
0.58	0.40	3.30
0.50	0.20	1.61
0.80	0.67	1.39
-0.80	-0.67	1.39
-0.50	-0.33	1.10
0.25	0.21	3.14
0.47	0.31	2.83
0.89	0.71	1.95
0.79	0.58	3.00
0.20	0.00	1.39
0.17	0.17	2.20
0.36	0.29	2.08
0.80	0.67	1.39
0.67	0.45	2.48
0.22	0.17	2.20
0.66	0.60	1.79
0.68	0.52	3.43
0.80	0.67	1.39
0.51	0.34	2.64
0.77	0.56	2.56
0.70	0.60	1.61
0.53	0.36	2.56
0.64	0.47	2.94
0.40	0.30	2.64
0.54	0.36	3.26
0.59	0.34	2.62
0.71	0.52	3.58
0.52	0.32	3.69
0.72	0.60	2.71
0.71	0.50	2.08
0.65	0.47	2.83
0.78	0.56	2.71
0.54	0.39	2.71
1.00	1.00	1.10
0.86	0.68	3.18
1.00	1.00	1.10
-0.20	0.00	1.39
0.62	0.45	2.40
-0.66	-0.47	1.79
0.83	0.71	2.08
0.73	0.52	2.48
0.46	0.24	1.95
0.38	0.24	2.48
0.80	0.62	3.00
-0.18	-0.14	1.95
0.57	0.39	3.50
0.47	0.36	2.94
0.31	0.20	1.79
0.88	0.71	2.08
0.66	0.46	3.04
0.77	0.59	3.00
0.79	0.60	2.71
0.66	0.49	2.56
0.50	0.32	2.83
0.52	0.39	2.48
0.58	0.42	2.94
0.49	0.36	3.40
0.44	0.30	2.94
0.50	0.33	3.00
0.94	0.87	1.79
0.56	0.39	2.71
0.70	0.60	1.61
0.74	0.56	2.64
0.62	0.43	3.37
0.69	0.55	2.48
0.66	0.45	2.64
0.61	0.42	2.40
0.66	0.47	1.79
0.62	0.33	2.56
0.35	0.23	2.77
0.14	0.10	2.71
0.56	0.37	3.93
0.56	0.48	2.48
0.69	0.49	3.26
0.75	0.54	3.22
0.70	0.47	2.64
-0.24	-0.20	2.40
1.00	1.00	0.69
0.86	0.70	2.71
0.52	0.39	2.48
1.00	1.00	1.10
0.88	0.67	2.64
0.59	0.45	2.40
0.77	0.59	2.94
0.48	0.31	3.50
0.77	0.56	3.56
0.75	0.56	2.20
0.31	0.20	1.79
0.69	0.51	3.00
0.69	0.53	2.94
0.84	0.64	2.71
0.75	0.55	2.48
0.48	0.43	2.08
0.67	0.50	2.20
0.90	0.80	1.61
0.40	0.33	1.39
1.00	1.00	1.10
0.69	0.50	2.71
-0.77	-0.60	1.79
0.09	0.07	1.79
0.82	0.62	2.71
0.07	0.00	2.20
0.63	0.42	2.48
0.83	0.73	1.79
0.74	0.54	2.64
0.74	0.57	2.08
0.74	0.58	3.26
0.70	0.52	3.69
0.60	0.42	3.40
0.61	0.41	3.40
0.72	0.55	3.04
0.40	0.29	2.08
0.79	0.62	1.95
0.40	0.40	1.61
0.77	0.59	3.14
0.85	0.72	2.20
1.00	1.00	0.69
0.75	0.60	2.64
0.11	-0.05	1.95
0.54	0.47	1.79
0.66	0.48	2.48
0.68	0.51	3.71
0.79	0.64	3.04
0.70	0.50	3.43
0.63	0.45	3.14
0.75	0.54	3.43
0.73	0.53	3.50
0.83	0.62	2.89
0.52	0.37	4.01
0.54	0.38	4.09
0.78	0.56	2.40
0.82	0.66	3.00
0.00	0.05	2.56
0.61	0.42	3.14
0.62	0.53	2.40
1.00	1.00	0.69
0.79	0.64	2.30
0.50	0.33	2.48
0.60	0.47	1.79
0.78	0.64	2.30
0.51	0.39	2.71
0.37	0.33	1.79
-0.22	-0.16	2.30
1.00	1.00	0.69
-0.70	-0.60	1.61
1.00	1.00	1.39
1.00	1.00	1.10
0.59	0.44	2.56
0.81	0.62	2.71
0.58	0.45	2.40
0.71	0.47	1.79
0.60	0.47	1.79
0.60	0.46	2.89
0.38	0.23	2.64
0.53	0.37	2.94
0.45	0.36	2.08
1.00	1.00	1.10
0.54	0.33	1.79
0.57	0.42	3.04
0.57	0.41	3.18
0.54	0.38	2.30
0.13	0.10	2.56
0.62	0.44	2.20
0.62	0.50	2.08
0.85	0.65	2.64
0.94	0.87	1.79
0.70	0.47	2.30
0.60	0.40	1.61
1.00	1.00	0.69
0.60	0.40	1.61
0.67	0.52	2.64
0.76	0.60	2.71
-1.00	-1.00	0.69
0.73	0.63	2.77
0.57	0.39	2.71
0.42	0.22	2.20
0.71	0.52	1.95
0.27	0.18	2.56
0.58	0.40	2.77
-0.11	-0.14	1.95
0.13	0.08	3.83
0.57	0.40	3.83
0.90	0.80	1.61
-1.00	-1.00	0.69
0.70	0.47	2.77
0.51	0.39	3.04
0.09	0.07	1.79
0.63	0.46	3.04
0.14	0.12	3.37
1.00	1.00	0.69
0.42	0.32	2.83
0.81	0.62	3.00
0.70	0.48	3.14
0.13	0.13	2.56
0.50	0.33	1.10
