Spearman	Kendall	MutualInformation
0.73	0.54	3.18
0.86	0.71	1.95
0.80	0.67	1.39
0.71	0.54	2.56
0.80	0.67	1.39
0.80	0.67	1.39
0.70	0.50	2.20
0.26	0.20	1.79
0.74	0.64	2.08
0.58	0.45	3.64
0.90	0.80	1.61
0.29	0.22	2.71
1.00	1.00	0.69
0.65	0.50	2.20
0.68	0.52	1.95
0.10	0.00	1.61
0.69	0.50	2.83
0.44	0.32	3.09
0.68	0.48	3.09
1.00	1.00	0.69
0.14	0.07	1.79
0.38	0.21	2.08
0.50	0.33	1.95
0.26	0.20	1.79
0.60	0.33	1.39
0.22	0.14	3.18
1.00	1.00	0.69
0.94	0.87	1.79
-1.00	-1.00	1.10
0.71	0.55	3.22
0.17	0.07	2.08
0.43	0.36	2.08
0.40	0.31	2.40
0.22	0.14	2.64
0.49	0.35	3.53
0.38	0.27	2.77
0.45	0.33	2.20
0.69	0.57	2.08
1.00	1.00	1.10
0.54	0.47	1.79
0.72	0.54	2.56
0.50	0.40	1.61
0.58	0.42	2.30
0.73	0.53	2.40
0.30	0.20	1.61
0.47	0.35	2.40
-1.00	-1.00	1.39
0.52	0.37	2.89
0.74	0.54	2.71
0.75	0.55	2.48
0.77	0.56	2.71
0.55	0.42	2.40
0.67	0.45	2.64
0.27	0.21	2.48
0.60	0.47	1.79
0.66	0.47	1.79
-0.40	-0.33	1.39
0.44	0.30	2.48
0.52	0.35	2.77
0.43	0.33	1.95
0.56	0.39	2.48
1.00	1.00	1.10
0.47	0.33	2.20
0.55	0.42	2.48
-0.09	-0.07	1.79
1.00	1.00	1.10
0.30	0.20	1.61
-1.00	-1.00	0.69
0.67	0.51	2.56
0.55	0.43	2.08
0.73	0.61	2.20
0.50	0.33	1.10
0.32	0.27	2.48
-0.19	-0.16	2.40
0.64	0.50	2.08
0.90	0.80	1.61
-0.40	-0.33	1.39
0.50	0.33	1.10
0.52	0.38	3.00
0.59	0.44	3.09
0.45	0.27	2.94
0.36	0.14	1.95
0.60	0.47	1.79
0.75	0.53	3.71
0.36	0.20	2.71
0.75	0.60	2.40
0.51	0.35	2.77
0.70	0.60	1.61
-0.80	-0.67	1.39
0.68	0.49	2.56
0.75	0.58	2.64
0.33	0.27	2.64
-1.00	-1.00	0.69
-0.60	-0.40	1.61
0.54	0.43	1.95
0.17	0.06	2.20
0.67	0.50	2.08
0.71	0.60	1.79
0.40	0.33	1.39
-0.03	0.07	1.79
0.61	0.33	1.95
0.74	0.59	2.56
0.63	0.38	2.40
0.67	0.45	2.77
0.61	0.47	2.30
0.58	0.42	3.00
0.93	0.79	2.08
0.85	0.66	3.22
0.68	0.52	1.95
0.70	0.60	1.61
-0.50	-0.33	1.10
0.20	0.00	1.39
1.00	1.00	1.10
-1.00	-1.00	0.69
1.00	1.00	0.69
1.00	1.00	1.10
-1.00	-1.00	0.69
0.40	0.33	1.39
0.50	0.33	1.10
1.00	1.00	0.69
0.66	0.47	1.79
0.80	0.67	1.39
0.73	0.51	2.56
0.68	0.48	3.22
1.00	1.00	1.10
0.76	0.57	2.08
0.43	0.31	3.22
0.77	0.61	2.20
0.29	0.21	2.08
0.90	0.80	1.61
0.63	0.45	2.40
0.56	0.43	2.71
0.72	0.56	2.30
0.64	0.46	2.83
0.65	0.39	2.20
0.75	0.56	2.40
0.01	0.00	2.48
0.77	0.62	2.83
0.67	0.56	2.30
0.88	0.71	2.08
0.39	0.30	2.48
0.67	0.47	2.64
0.62	0.42	2.48
0.73	0.53	2.89
-0.50	-0.33	1.10
0.46	0.33	3.22
0.85	0.67	2.48
1.00	1.00	0.69
1.00	1.00	1.39
0.50	0.33	1.95
0.63	0.43	2.94
0.03	-0.07	1.79
0.48	0.36	2.08
1.00	1.00	0.69
0.80	0.67	2.48
0.00	0.00	1.39
0.23	0.11	2.20
0.59	0.39	3.22
0.63	0.49	2.71
0.68	0.47	3.04
0.73	0.54	2.94
0.60	0.42	3.58
0.52	0.40	2.77
0.12	0.07	2.08
0.82	0.67	2.20
-0.50	-0.33	1.10
0.39	0.27	2.48
0.75	0.62	1.95
1.00	1.00	1.10
0.90	0.80	1.61
0.66	0.47	1.79
0.76	0.58	2.48
0.28	0.29	2.30
0.80	0.60	1.61
-0.31	-0.14	2.08
0.60	0.33	1.39
-0.50	-0.33	1.10
0.46	0.35	3.22
-0.57	-0.43	1.95
0.78	0.56	2.20
0.52	0.39	2.20
0.09	0.07	1.79
0.50	0.33	1.95
0.36	0.24	1.95
0.83	0.73	1.79
0.29	0.21	2.08
0.00	0.00	1.39
0.80	0.67	1.39
0.70	0.60	1.61
0.40	0.33	1.39
0.74	0.49	2.40
0.60	0.47	1.79
0.63	0.48	3.04
0.76	0.54	2.94
0.60	0.40	1.61
0.20	0.20	1.61
0.52	0.36	3.64
0.81	0.69	2.30
0.53	0.41	3.37
0.46	0.52	1.95
0.50	0.33	1.95
0.80	0.60	1.61
0.57	0.43	1.95
0.77	0.60	1.79
0.30	0.20	1.61
0.50	0.38	2.30
0.52	0.37	3.00
0.50	0.42	2.30
0.69	0.52	2.94
0.40	0.28	2.83
0.39	0.25	2.64
0.19	0.12	2.94
0.60	0.40	1.61
0.83	0.73	1.79
0.71	0.60	1.79
0.60	0.47	1.79
0.42	0.28	2.20
0.40	0.33	1.39
0.81	0.64	2.30
0.66	0.48	3.37
0.75	0.53	2.40
0.68	0.46	3.18
0.61	0.49	2.83
0.94	0.87	1.79
0.71	0.48	2.48
0.93	0.81	1.95
1.00	1.00	1.10
0.31	0.20	1.79
-1.00	-1.00	0.69
0.46	0.35	2.94
0.78	0.61	2.20
0.42	0.33	2.30
0.71	0.52	2.48
0.40	0.33	1.39
-0.20	0.00	1.39
0.20	0.20	1.61
0.90	0.78	2.40
0.90	0.80	1.61
0.61	0.43	1.95
0.24	0.21	2.08
0.40	0.33	1.39
1.00	1.00	1.10
0.05	0.00	2.08
-0.50	-0.33	1.10
1.00	1.00	0.69
0.89	0.73	1.79
0.34	0.25	2.94
0.46	0.38	2.40
0.81	0.64	2.56
0.91	0.78	2.40
0.65	0.45	2.71
0.89	0.73	1.79
0.78	0.56	2.20
0.45	0.33	2.48
0.55	0.42	2.40
0.68	0.56	2.20
0.70	0.45	3.40
0.85	0.71	2.40
0.51	0.34	2.64
0.39	0.27	3.04
0.80	0.67	1.39
0.62	0.51	2.94
0.38	0.27	2.40
0.53	0.38	2.30
0.64	0.51	2.56
0.38	0.27	2.48
0.86	0.68	2.83
0.60	0.44	2.20
-1.00	-1.00	0.69
1.00	1.00	0.69
0.31	0.18	2.94
0.57	0.39	3.09
0.54	0.47	1.79
0.70	0.60	1.61
0.50	0.20	1.61
0.74	0.54	3.14
1.00	1.00	0.69
1.00	1.00	0.69
-0.43	-0.33	1.79
-0.10	0.00	1.61
0.18	0.11	2.30
-0.49	-0.33	1.79
-0.20	0.00	1.39
0.61	0.41	3.33
0.14	0.09	2.40
0.20	0.20	1.61
0.64	0.49	2.94
0.66	0.46	2.83
0.25	0.20	3.04
0.67	0.53	2.40
0.71	0.53	3.47
0.08	0.01	2.64
0.67	0.47	3.00
0.25	0.13	3.00
0.61	0.42	2.40
0.63	0.46	3.26
0.95	0.86	2.08
0.02	0.02	2.30
0.82	0.64	2.48
-0.60	-0.40	1.61
0.81	0.64	2.08
0.07	0.02	2.30
0.65	0.45	2.48
0.83	0.64	2.56
0.68	0.50	2.89
0.55	0.46	2.56
0.83	0.73	1.79
1.00	1.00	0.69
0.43	0.29	2.30
0.71	0.52	1.95
0.50	0.29	2.08
0.77	0.61	2.20
0.68	0.46	2.89
0.79	0.64	2.08
0.86	0.71	2.08
0.07	0.05	1.95
-0.20	-0.02	2.40
0.66	0.47	1.79
0.38	0.28	2.56
0.70	0.49	2.40
-0.40	-0.33	1.39
0.94	0.87	1.79
0.37	0.30	2.48
1.00	1.00	0.69
0.63	0.47	3.09
0.73	0.60	2.40
0.60	0.43	2.77
0.47	0.33	2.89
0.45	0.30	2.64
0.46	0.22	2.71
0.55	0.44	2.56
0.26	0.20	1.79
0.45	0.32	3.61
0.85	0.72	2.20
0.68	0.41	2.56
0.97	0.89	2.40
0.54	0.33	1.95
0.55	0.43	2.08
0.66	0.60	1.79
0.52	0.35	2.77
0.45	0.31	2.83
0.58	0.41	2.56
0.40	0.30	2.64
0.78	0.61	2.20
0.07	0.00	2.08
0.71	0.47	1.79
1.00	1.00	0.69
0.32	0.21	2.48
0.69	0.49	3.40
0.74	0.58	3.26
0.39	0.28	3.09
0.95	0.86	2.08
1.00	1.00	0.69
0.94	0.87	1.79
-0.02	0.01	3.04
0.78	0.63	2.64
-0.16	-0.09	2.48
0.26	0.36	2.08
-1.00	-1.00	0.69
1.00	1.00	1.10
0.60	0.33	1.39
0.43	0.30	2.48
0.62	0.50	2.20
0.32	0.24	1.95
0.38	0.27	2.64
-0.40	-0.33	1.39
0.30	0.20	1.61
-0.09	-0.07	1.79
0.28	0.19	2.83
0.57	0.33	1.95
-0.03	-0.06	2.20
0.40	0.25	2.89
0.47	0.33	2.56
0.55	0.33	2.94
0.51	0.36	3.04
0.60	0.42	3.74
0.55	0.38	3.04
0.53	0.37	3.14
0.00	0.00	1.39
0.93	0.82	2.30
0.96	0.90	1.95
1.00	1.00	0.69
1.00	1.00	0.69
0.63	0.45	2.40
0.48	0.38	2.40
-1.00	-1.00	0.69
0.26	0.14	2.08
0.80	0.67	1.39
0.66	0.42	2.30
0.39	0.27	2.77
0.89	0.73	1.79
0.14	0.13	2.40
0.50	0.33	1.10
0.61	0.38	2.40
0.90	0.80	1.61
0.14	0.05	1.95
0.23	0.15	3.09
0.46	0.33	2.71
0.61	0.41	3.18
0.38	0.29	2.08
-0.50	-0.33	1.10
0.50	0.33	1.10
0.50	0.33	1.10
0.55	0.42	2.40
0.66	0.60	1.79
0.26	0.20	1.79
-0.80	-0.67	1.39
0.60	0.36	2.08
0.49	0.33	2.30
-0.07	-0.14	1.95
0.41	0.30	2.77
0.83	0.71	2.08
0.40	0.33	1.39
0.54	0.47	1.79
0.48	0.35	2.40
0.57	0.43	2.08
0.38	0.36	2.08
0.40	0.25	2.64
0.86	0.67	2.48
0.11	0.14	1.95
0.81	0.64	2.08
0.56	0.41	2.83
0.50	0.33	1.10
0.37	0.33	1.79
1.00	1.00	1.10
0.66	0.52	2.48
0.50	0.36	3.37
0.50	0.33	1.10
0.21	0.14	1.95
-0.02	-0.07	2.08
0.75	0.56	2.64
0.43	0.28	2.77
0.83	0.73	1.79
0.71	0.52	1.95
0.64	0.43	1.95
-0.18	-0.14	1.95
0.55	0.36	2.08
1.00	1.00	1.39
0.40	0.33	1.39
0.05	0.00	2.08
0.13	0.05	2.40
0.61	0.42	3.04
0.65	0.47	2.77
0.20	0.00	1.39
0.43	0.20	1.79
0.90	0.80	1.61
0.50	0.40	1.61
0.69	0.56	2.40
0.33	0.27	2.48
0.76	0.59	2.83
0.50	0.33	1.10
0.60	0.40	1.61
0.60	0.40	1.61
0.80	0.67	2.48
0.58	0.41	2.56
0.50	0.33	1.10
0.89	0.73	1.79
0.70	0.60	1.61
0.80	0.67	1.39
0.77	0.60	1.79
1.00	1.00	1.61
0.50	0.33	1.95
0.64	0.46	2.56
0.62	0.42	2.48
0.50	0.33	1.10
0.81	0.60	3.40
0.39	0.27	3.00
-0.90	-0.80	1.61
1.00	1.00	0.69
1.00	1.00	0.69
0.71	0.54	3.40
1.00	1.00	0.69
0.50	0.33	1.95
0.50	0.36	2.48
0.80	0.67	1.39
0.82	0.62	1.95
0.10	0.10	2.56
0.48	0.33	3.47
0.50	0.40	1.61
0.61	0.52	1.95
1.00	1.00	0.69
0.40	0.33	1.39
0.40	0.33	1.39
0.81	0.59	2.89
-0.50	-0.33	1.10
0.50	0.33	1.10
0.64	0.43	2.08
0.80	0.67	1.39
0.70	0.44	2.20
0.30	0.20	1.61
0.80	0.64	2.40
0.00	0.00	1.61
-0.20	0.00	1.39
0.90	0.80	1.61
0.83	0.67	2.40
0.90	0.80	1.61
0.31	0.20	1.79
0.65	0.56	2.20
0.24	0.14	2.08
0.63	0.44	2.20
0.59	0.44	3.26
0.67	0.56	2.20
0.40	0.33	1.39
0.61	0.42	2.94
0.69	0.50	2.08
0.83	0.64	2.08
0.89	0.73	1.79
0.70	0.60	1.61
0.71	0.60	1.79
0.54	0.43	1.95
0.50	0.33	1.10
0.24	0.09	2.40
0.41	0.29	2.30
0.71	0.60	1.79
0.51	0.38	2.40
0.50	0.33	1.10
0.54	0.35	2.40
0.64	0.48	2.48
0.54	0.40	2.83
0.53	0.44	2.20
1.00	1.00	0.69
0.50	0.33	1.10
0.54	0.33	1.79
0.93	0.81	1.95
0.57	0.41	3.33
0.76	0.58	2.64
0.54	0.39	2.48
0.41	0.28	2.89
0.68	0.50	2.94
0.90	0.80	1.61
-0.18	-0.11	2.30
1.00	1.00	0.69
0.75	0.56	2.30
0.76	0.61	2.48
0.71	0.54	2.64
0.75	0.60	2.40
0.49	0.34	2.64
0.49	0.32	3.04
0.64	0.52	1.95
0.89	0.71	1.95
0.41	0.26	2.71
1.00	1.00	0.69
0.71	0.62	1.95
0.61	0.52	1.95
-0.80	-0.67	1.39
0.80	0.67	1.39
-0.20	-0.20	1.61
1.00	1.00	0.69
0.26	0.14	2.08
1.00	1.00	0.69
-0.50	-0.33	1.10
0.35	0.24	3.26
0.38	0.23	2.77
0.44	0.32	2.89
0.63	0.39	2.20
0.65	0.54	2.56
0.57	0.38	2.40
0.71	0.47	1.79
0.50	0.33	1.10
0.75	0.56	2.40
0.00	-0.03	2.48
0.61	0.47	2.77
0.67	0.48	3.18
0.62	0.50	2.20
0.43	0.33	2.56
0.20	0.00	1.39
1.00	1.00	0.69
0.40	0.33	1.39
0.62	0.57	2.08
0.29	0.14	1.95
0.73	0.48	2.48
0.68	0.49	2.71
0.66	0.47	3.09
0.85	0.72	2.56
0.48	0.33	3.47
0.68	0.56	2.20
0.64	0.43	2.83
0.50	0.33	1.10
0.25	0.18	2.77
0.68	0.44	3.00
0.75	0.56	2.20
0.40	0.40	1.61
0.68	0.53	2.40
0.67	0.44	2.56
0.56	0.47	2.64
0.61	0.52	1.95
0.64	0.49	3.09
0.53	0.39	3.56
0.65	0.42	2.40
0.49	0.38	2.77
0.44	0.33	2.94
0.61	0.52	1.95
0.29	0.21	2.08
0.55	0.36	2.08
0.72	0.51	3.26
0.55	0.39	2.20
0.26	0.27	2.64
0.64	0.43	1.95
0.50	0.43	2.08
0.46	0.33	2.77
0.15	0.03	2.56
0.62	0.46	3.22
0.58	0.42	2.48
0.53	0.38	2.56
0.67	0.46	2.94
0.54	0.47	1.79
0.90	0.80	1.61
0.68	0.52	2.64
1.00	1.00	0.69
0.64	0.42	2.30
0.00	-0.05	1.95
0.80	0.67	1.39
0.74	0.56	2.89
0.76	0.53	2.77
0.37	0.33	1.79
0.83	0.67	2.48
0.25	0.25	2.89
0.23	0.15	2.56
0.28	0.11	2.20
0.39	0.28	3.00
0.59	0.38	3.14
1.00	1.00	1.61
0.83	0.73	1.79
1.00	1.00	0.69
0.71	0.47	1.79
0.84	0.71	2.40
0.65	0.46	3.33
0.83	0.71	2.08
0.65	0.48	2.89
0.64	0.50	2.08
0.59	0.52	2.48
0.15	0.10	2.94
0.64	0.43	3.50
0.48	0.32	3.09
0.63	0.45	3.00
0.45	0.30	3.64
0.88	0.73	2.30
0.62	0.38	2.64
0.74	0.58	3.09
0.65	0.45	3.64
0.54	0.37	3.04
0.68	0.49	3.14
0.67	0.52	3.04
0.55	0.31	2.40
0.76	0.59	2.56
-1.00	-1.00	0.69
0.49	0.37	2.77
0.54	0.33	2.30
0.54	0.33	1.79
1.00	1.00	1.39
0.25	0.11	2.20
0.62	0.50	2.08
0.83	0.67	2.20
0.71	0.54	2.83
0.71	0.52	2.64
0.48	0.32	3.18
0.57	0.47	2.71
0.53	0.33	3.22
0.80	0.67	1.39
0.60	0.43	2.64
0.85	0.65	2.94
0.04	0.00	2.56
-1.00	-1.00	0.69
0.62	0.47	2.30
0.45	0.27	2.40
0.71	0.56	2.71
0.20	0.00	1.39
0.43	0.28	3.09
0.75	0.62	1.95
0.73	0.54	2.89
0.52	0.33	2.30
0.43	0.30	2.64
0.71	0.62	2.77
0.50	0.33	1.10
0.67	0.50	2.08
0.57	0.39	2.71
0.89	0.73	1.79
-0.20	0.00	1.39
1.00	1.00	1.10
-0.20	-0.20	1.79
0.64	0.43	2.08
1.00	1.00	1.10
0.79	0.62	2.83
0.50	0.33	1.10
0.76	0.60	2.40
0.54	0.43	1.95
0.75	0.62	1.95
0.70	0.50	2.20
-1.00	-1.00	0.69
0.50	0.33	1.10
0.20	0.20	1.79
0.50	0.33	1.10
0.47	0.33	2.20
0.31	0.20	1.79
0.80	0.70	2.48
-0.30	-0.17	2.20
1.00	1.00	1.61
0.71	0.52	1.95
0.54	0.38	2.40
0.67	0.57	2.08
0.50	0.35	2.71
0.40	0.33	1.39
0.70	0.50	2.83
0.44	0.34	3.53
0.83	0.64	2.30
0.50	0.38	3.18
0.48	0.36	3.37
0.68	0.50	3.50
0.29	0.27	2.48
0.50	0.33	1.10
0.68	0.51	2.30
0.22	0.09	2.40
0.31	0.21	2.08
0.42	0.31	2.71
0.53	0.39	3.18
-0.50	-0.33	1.10
0.36	0.29	2.08
0.64	0.43	1.95
0.65	0.50	2.20
0.71	0.53	3.40
0.37	0.22	3.33
0.70	0.46	2.83
0.59	0.40	3.30
0.71	0.48	3.04
0.79	0.59	2.94
0.51	0.36	2.56
0.50	0.35	2.89
0.60	0.39	3.22
0.54	0.47	1.79
0.80	0.67	1.39
0.66	0.60	1.79
0.34	0.21	2.48
0.80	0.67	1.39
0.38	0.25	3.37
0.38	0.28	2.20
0.77	0.59	2.56
0.76	0.58	2.48
0.43	0.47	1.79
0.46	0.32	2.77
0.39	0.30	2.64
0.61	0.33	1.95
0.85	0.70	2.48
-1.00	-1.00	0.69
0.40	0.33	1.39
0.42	0.27	3.04
-0.50	-0.33	1.10
0.69	0.50	3.43
0.54	0.20	1.79
-0.40	-0.33	1.39
-1.00	-1.00	1.10
0.86	0.70	2.89
0.78	0.61	3.00
0.52	0.37	3.22
0.19	0.14	2.08
0.57	0.46	2.83
0.83	0.64	2.40
0.37	0.33	1.79
0.61	0.42	2.30
0.68	0.47	2.64
0.55	0.38	2.40
0.59	0.37	2.89
0.54	0.33	1.79
0.31	0.29	2.08
0.30	0.20	1.61
0.69	0.49	2.40
0.43	0.28	2.20
0.72	0.52	3.04
0.76	0.55	3.09
-0.50	-0.33	1.10
-0.04	-0.07	2.30
0.78	0.61	2.20
0.93	0.81	1.95
0.00	0.00	1.39
0.73	0.55	2.48
0.61	0.52	1.95
0.39	0.33	2.94
0.90	0.78	2.30
0.43	0.28	2.20
1.00	1.00	1.39
0.83	0.64	2.30
1.00	1.00	0.69
-0.11	-0.14	1.95
0.54	0.43	1.95
0.90	0.80	1.61
0.73	0.58	2.48
-0.80	-0.67	1.39
-0.10	-0.05	2.56
0.72	0.61	2.20
1.00	1.00	0.69
0.62	0.47	3.53
1.00	1.00	0.69
0.71	0.57	2.89
0.70	0.50	2.20
0.68	0.49	3.56
0.30	0.20	1.61
0.59	0.44	3.26
0.65	0.47	3.30
0.70	0.50	3.04
0.90	0.75	2.71
0.22	0.12	2.48
0.57	0.37	3.47
0.65	0.42	3.14
0.78	0.61	3.30
0.55	0.37	3.22
0.55	0.37	3.78
0.96	0.90	1.95
-0.54	-0.20	1.79
0.78	0.61	3.18
0.83	0.69	2.30
0.77	0.58	3.76
0.58	0.41	3.04
0.51	0.39	3.58
0.43	0.30	3.30
0.57	0.40	2.89
0.57	0.40	3.30
0.94	0.87	1.79
0.77	0.60	1.79
0.85	0.67	2.40
0.67	0.49	2.71
0.69	0.48	3.00
0.63	0.44	2.89
0.78	0.58	2.48
0.48	0.32	2.77
0.50	0.33	1.10
0.66	0.50	3.30
0.90	0.80	1.61
0.57	0.40	3.26
0.57	0.39	2.71
1.00	1.00	1.61
0.66	0.60	1.79
0.39	0.34	2.64
0.85	0.72	2.20
0.71	0.57	2.08
0.31	0.20	1.79
0.57	0.45	2.40
0.60	0.40	1.61
0.34	0.21	2.64
0.81	0.67	2.40
0.77	0.58	3.53
0.58	0.38	2.30
0.30	0.20	1.61
0.47	0.33	3.33
0.80	0.67	1.39
0.57	0.41	3.87
0.31	0.21	2.56
0.54	0.47	1.79
0.47	0.33	2.56
0.38	0.29	2.08
0.44	0.27	2.40
0.88	0.73	2.30
0.80	0.60	1.61
0.49	0.33	1.79
1.00	1.00	1.10
0.78	0.60	2.83
0.61	0.42	3.00
0.47	0.38	2.94
1.00	1.00	1.95
0.64	0.43	1.95
0.73	0.51	2.30
0.48	0.39	2.20
0.83	0.73	1.79
0.75	0.56	2.56
0.30	0.20	1.61
0.48	0.32	3.18
0.37	0.26	3.37
-1.00	-1.00	0.69
1.00	1.00	0.69
0.47	0.33	2.48
0.90	0.80	1.61
0.83	0.71	2.08
0.66	0.48	2.48
-1.00	-1.00	0.69
0.54	0.33	1.79
1.00	1.00	1.10
0.56	0.37	2.77
0.75	0.60	3.04
0.75	0.62	1.95
0.75	0.56	3.37
0.80	0.67	1.39
0.40	0.33	1.39
0.80	0.67	1.39
0.20	0.00	1.39
0.50	0.40	1.61
1.00	1.00	1.39
0.90	0.80	1.61
-1.00	-1.00	1.10
1.00	1.00	0.69
0.61	0.43	1.95
0.26	0.14	2.08
0.40	0.23	3.26
0.43	0.20	1.79
0.43	0.33	1.79
0.86	0.64	2.08
0.74	0.56	2.40
0.80	0.67	1.39
0.55	0.41	2.71
0.70	0.50	2.20
0.71	0.60	1.79
0.58	0.38	2.30
-0.20	-0.20	1.61
0.65	0.53	2.94
0.44	0.24	2.40
0.54	0.43	1.95
0.25	0.14	1.95
0.79	0.64	2.30
0.90	0.80	1.61
0.90	0.80	1.61
0.71	0.57	2.08
0.82	0.56	2.56
0.40	0.36	2.08
-1.00	-1.00	1.10
0.66	0.49	2.40
0.63	0.49	2.56
1.00	1.00	0.69
1.00	1.00	0.69
1.00	1.00	1.10
1.00	1.00	0.69
0.74	0.56	2.40
0.77	0.60	1.79
0.43	0.20	1.79
0.14	0.07	2.30
-1.00	-1.00	0.69
0.66	0.47	2.30
0.57	0.43	2.08
0.81	0.64	2.08
0.74	0.55	3.04
0.43	0.32	2.89
0.80	0.60	3.47
0.78	0.58	3.26
0.56	0.40	3.40
0.46	0.28	2.77
0.40	0.36	2.64
0.29	0.24	1.95
-0.13	-0.13	2.56
0.64	0.46	2.89
0.50	0.33	2.30
0.43	0.47	1.79
0.37	0.26	3.22
0.51	0.33	2.71
0.63	0.44	2.20
0.79	0.67	2.48
0.55	0.38	3.14
0.56	0.39	3.22
0.77	0.54	3.64
0.55	0.41	3.37
0.19	0.12	3.26
-0.11	-0.14	1.95
0.89	0.73	1.79
0.86	0.71	1.95
-0.49	-0.33	1.79
0.46	0.35	2.71
0.71	0.51	2.30
0.81	0.63	2.77
0.79	0.64	2.48
0.80	0.64	2.71
0.27	0.20	2.77
-0.70	-0.60	1.61
0.71	0.52	2.48
-0.60	-0.33	1.39
0.87	0.67	2.20
0.60	0.43	2.08
0.56	0.41	3.30
0.90	0.80	1.61
0.20	0.00	1.39
-0.80	-0.67	1.39
-0.50	-0.33	1.10
0.21	0.13	3.14
0.55	0.40	2.83
0.96	0.90	1.95
0.69	0.56	3.00
0.40	0.33	1.39
0.47	0.33	2.20
0.40	0.36	2.08
-0.40	-0.33	1.39
0.40	0.27	2.48
0.07	0.06	2.20
0.09	0.07	1.79
0.63	0.45	3.43
0.80	0.67	1.39
0.63	0.43	2.64
0.75	0.54	2.56
0.60	0.40	1.61
0.57	0.41	2.56
0.73	0.51	2.94
0.24	0.16	2.64
0.47	0.31	3.26
0.65	0.46	2.62
0.55	0.39	3.58
0.51	0.36	3.69
0.57	0.35	2.71
0.71	0.57	2.08
0.27	0.22	2.83
0.80	0.60	2.71
0.60	0.45	2.71
1.00	1.00	1.10
0.88	0.70	3.18
0.50	0.33	1.10
-1.00	-1.00	1.39
0.55	0.42	2.40
-0.54	-0.33	1.79
0.62	0.50	2.08
0.49	0.36	2.48
0.43	0.33	1.95
-0.01	-0.03	2.48
0.78	0.62	3.00
-0.18	-0.14	1.95
0.50	0.36	3.50
0.35	0.25	2.94
0.49	0.33	1.79
0.90	0.79	2.08
0.69	0.50	3.04
0.68	0.51	3.00
0.84	0.68	2.71
0.64	0.41	2.56
0.20	0.15	2.83
0.65	0.48	2.48
0.50	0.38	2.94
0.37	0.26	3.40
0.30	0.22	2.94
0.47	0.29	3.00
1.00	1.00	1.79
0.43	0.33	2.71
1.00	1.00	1.61
0.66	0.47	2.64
0.52	0.36	3.37
0.61	0.45	2.48
0.71	0.49	2.64
0.58	0.42	2.40
0.66	0.47	1.79
0.45	0.26	2.56
0.31	0.22	2.77
0.10	0.07	2.71
0.56	0.37	3.93
0.53	0.39	2.48
0.68	0.51	3.26
0.70	0.49	3.22
0.67	0.43	2.64
-0.20	-0.13	2.40
1.00	1.00	0.69
0.72	0.58	2.71
0.47	0.33	2.48
1.00	1.00	1.10
0.81	0.58	2.64
0.77	0.56	2.40
0.73	0.53	2.94
0.51	0.36	3.50
0.68	0.48	3.56
0.75	0.56	2.20
0.60	0.47	1.79
0.70	0.54	3.00
0.69	0.54	2.94
0.87	0.68	2.71
0.80	0.64	2.48
0.60	0.50	2.08
0.62	0.44	2.20
0.90	0.80	1.61
1.00	1.00	1.39
1.00	1.00	1.10
0.47	0.35	2.71
-0.71	-0.47	1.79
-0.26	-0.20	1.79
0.77	0.58	2.71
0.12	0.11	2.20
0.52	0.36	2.48
0.66	0.47	1.79
0.82	0.60	2.64
0.88	0.71	2.08
0.76	0.60	3.26
0.63	0.45	3.69
0.53	0.38	3.40
0.55	0.36	3.40
0.63	0.47	3.04
0.62	0.50	2.08
0.89	0.81	1.95
0.30	0.20	1.61
0.64	0.45	3.14
0.83	0.67	2.20
1.00	1.00	0.69
0.57	0.45	2.64
0.57	0.43	1.95
0.37	0.33	1.79
0.64	0.45	2.48
0.63	0.45	3.71
0.63	0.49	3.04
0.67	0.49	3.14
0.73	0.54	3.43
0.73	0.54	3.50
0.81	0.63	2.89
0.51	0.35	4.01
0.56	0.40	4.09
0.58	0.49	2.40
0.71	0.55	3.00
0.30	0.15	2.56
0.65	0.47	3.14
0.58	0.45	2.40
1.00	1.00	0.69
0.76	0.56	2.30
0.71	0.45	2.48
0.60	0.47	1.79
0.72	0.60	2.30
0.47	0.39	2.71
0.26	0.20	1.79
-0.53	-0.42	2.30
1.00	1.00	0.69
-0.80	-0.60	1.61
1.00	1.00	1.39
1.00	1.00	1.10
0.68	0.54	2.56
0.48	0.35	2.71
0.44	0.35	2.40
0.43	0.20	1.79
0.26	0.20	1.79
0.59	0.42	2.89
0.49	0.32	2.64
0.52	0.37	2.94
0.38	0.29	2.08
0.50	0.33	1.10
0.83	0.73	1.79
0.63	0.48	3.04
0.34	0.25	3.18
0.58	0.42	2.30
0.30	0.23	2.56
0.42	0.33	2.20
0.38	0.29	2.08
0.83	0.65	2.64
0.83	0.73	1.79
0.50	0.33	2.30
0.70	0.60	1.61
1.00	1.00	0.69
0.60	0.40	1.61
0.52	0.38	2.64
0.57	0.43	2.71
-1.00	-1.00	0.69
0.50	0.40	2.77
0.48	0.35	2.71
0.52	0.33	2.20
0.86	0.71	1.95
0.55	0.41	2.56
0.72	0.53	2.77
-0.11	-0.14	1.95
0.20	0.13	3.83
0.61	0.44	3.83
0.70	0.60	1.61
-1.00	-1.00	0.69
0.47	0.28	2.77
0.41	0.32	3.04
0.77	0.60	1.79
0.49	0.36	3.04
0.26	0.19	3.37
1.00	1.00	0.69
